#node1	node2
P13500	P46094
Q14123	Q8TD86
O95990	Q9Y4E8
O60879	P61586
P41212	Q9UKV0
O00418	Q9UGJ0
Q03518	Q13158
Q13177	Q15052
Q8WUW1	Q9Y3A3
O43295	P63000
Q13469	Q15306
P01106	Q8N3F0
Q16531	Q9Y2Q3
P02649	P98155
P53671	Q9P286
O75147	Q9NT62
Q92932	Q9H254
Q13315	Q8ND82
P01106	P53007
P19875	P51677
P49411	Q00005
Q99459	Q9NVD7
P30304	Q01094
P02751	P13612
P30679	P37288
Q8WY54	Q9NRI5
P17252	Q07157
O15230	Q05397
A1L0T0	P12956
O15534	Q16665
P26358	Q6BDS2
P18848	P62140
P51665	Q06323
P42768	P68032
Q14738	Q9Y698
Q99814	Q9NWT6
P45983	Q12904
P05556	Q05397
P03956	P15407
P62993	Q06187
O96033	Q9NUQ8
P22612	P46020
O75586	P57721
P68431	Q9Y294
Q9H8T0	Q9P2H0
P12270	P52948
O14640	Q04206
P08754	Q16539
P51677	P55773
P18146	Q12824
P01891	Q9BUP0
O60603	Q9BXN2
574033	P40763
A5YKK6	Q9NZN8
P52756	P55795
O00255	P27694
Q6IB77	Q96AW1
P01583	Q9Y239
P62854	P63220
P24522	Q86U86
P33240	Q99728
P61981	Q9UK53
P01889	P26639
P51684	Q9Y4X3
P22607	P49765
O14964	Q9UJY5
Q16891	Q9BQD7
P43897	P63104
P04899	Q13698
P61313	P62913
Q03135	Q14451
P18564	P56539
P14373	P51668
P68104	Q969T4
P35222	P51636
P07942	Q14118
P26373	P32969
P16333	Q13285
Q12894	Q9Y6K5
O14920	Q13077
Q86YT6	Q96B02
P60709	Q92973
Q15428	Q9Y6A4
P13807	P68400
P29992	P41220
P38405	Q8NGA5
P48357	Q8IZI9
O14979	P18206
P38405	Q8NH61
P06241	P48736
Q12834	Q8NHZ8
P31939	Q96JH8
P0C0S5	Q86Y13
P36897	Q9Y5K5
O15553	O43586
P16104	Q15084
P20336	Q96C24
Q14683	Q8IX12
Q53HC5	Q9NRR5
P00533	P01135
P29692	P56537
O14727	O15392
P10912	P40933
Q05397	Q92529
Q8NC60	Q9NUQ8
P03928	P62993
P08047	Q9Y5K6
P25942	Q8NEW0
O00418	P05771
O43663	Q8N6Y0
P56945	P60709
P13236	P51679
Q02763	Q8NFZ5
O15111	P19438
P36956	P54253
O43175	Q9Y478
P62158	Q14012
P42768	Q12913
P14598	P14780
O95602	Q9H9Y6
O00501	O95484
P01106	P43246
P40938	Q13315
P0CAP1	Q9P2H0
P47914	P62891
P09038	P29317
P25054	Q9UPN3
P12830	P61158
O60663	Q8N806
Q04695	Q15149
P20292	Q16873
P54652	Q13217
O15297	Q9NZC3
Q14683	Q15287
P30281	Q14209
P26951	P32881
O95433	P31995
Q01196	Q92769
P62487	Q6P1J9
P04637	P28360
Q5EB52	Q96MX0
P55212	P98170
Q13526	Q15233
P35558	Q9Y478
O15162	Q9Y272
Q99459	Q9Y4B5
P04637	P05787
P20823	Q14520
P17542	Q9UPN9
Q13526	Q99708
Q9NWA0	Q9ULK4
P18077	P27635
P52803	Q9UF33
Q13315	Q92575
P31947	Q92934
P09919	Q14627
P49792	Q8NFH3
P38159	Q8IYB3
P27986	Q05513
Q12830	Q16576
P36897	Q04771
P31947	P45983
P53778	Q13202
P17612	P54840
P06493	Q8NHZ8
P05106	P63261
O60331	P61586
O43592	P19438
Q04206	Q08117
P03905	Q9UI09
O75691	Q5T8A7
P41220	P60228
P50148	Q3MJ16
P15880	P49841
P22694	Q16816
P06241	Q9BQ89
114614	P17947
P62330	Q8TDY4
Q04864	Q8NFZ5
P61289	Q99460
P01569	Q08334
Q16777	Q9UQL6
P46527	Q16512
Q01196	Q13363
Q7Z5R6	Q9Y490
Q8N5R6	Q9BQD3
P16104	Q9NY27
O95865	P05026
P49841	Q8IWV7
O75182	Q00534
P33240	Q9NRR5
P08631	Q08881
P01375	P18146
Q2TAZ0	Q5MNZ9
P38936	Q6EMB2
P49427	P62140
Q07666	Q9UNE7
Q15599	Q9BXI6
P37840	P49841
Q04206	Q15654
O75419	P02768
P04216	P05107
P25705	P63104
P25445	P63279
P08962	Q9BXN2
P01588	Q08334
O95996	P49841
P01871	Q01196
O00141	P01876
O00299	P11171
Q16531	Q9UL18
Q02750	Q9UKG9
P55957	Q9UKY1
P35637	Q12906
P24593	Q14192
P08476	Q8NER5
P10275	P15923
O15145	P59998
P49716	Q8TF20
O14744	Q9H9G7
Q15047	Q96RU7
P01568	Q01344
Q93079	Q9P0M6
O14974	P14649
P00492	P40337
Q13191	Q13651
O95182	Q9P2P6
Q16513	Q9H0R8
Q12824	Q9UJX2
Q9H6J7	Q9NRR5
Q8NHQ1	Q96BR9
P07477	Q8TEW0
Q9BVJ7	Q9P2H0
P62993	Q12866
P30281	P62140
P53708	Q9NVD7
P10398	P27361
A6NIT4	P15260
Q14161	Q9Y4F1
O60832	Q9BUR4
Q8N5W9	Q96I34
P22681	Q8N6P7
P09919	Q99062
P53708	P56945
P51991	Q13573
P06756	Q13797
O75525	Q8N5R6
P08195	P62330
P08758	P16104
P11161	P56693
Q8IVL1	Q8WYH8
Q13873	Q15759
P15882	Q9HBH0
O15160	Q9GZS1
P16333	Q9H222
P49755	Q9UET6
Q8TDN6	Q9UBT2
P46379	Q969H8
O95837	P25101
O95298	Q86Y39
P52198	Q13153
P20073	P30626
P13725	Q01344
P07948	Q92569
B1A4H9	Q14626
P46937	Q4VCS5
Q7L590	Q96ED9
P15153	P15882
O14920	P08238
Q14289	Q7Z6J0
Q00403	Q16548
P02786	P17931
P22681	Q9UHF4
P40337	Q9ULC4
P01112	Q02750
P50990	Q13573
P04844	P62330
P30048	Q8TAX7
P14784	P27986
P23945	Q12778
P13349	Q02535
O75821	Q99547
Q96H86	Q9UMX1
P08107	Q04864
Q96MN2	Q9Y2Z0
P10721	Q00722
P29376	Q07912
Q9UKT4	Q9UM11
P19438	Q16695
Q9NS73	Q9Y2I6
O95352	Q09472
P10768	P30480
P27348	Q9UI47
P16104	Q92769
Q8WXI9	Q9H334
Q92734	Q9UKR5
Q8NCG7	Q9UG56
Q9BSR8	Q9GZM5
Q14191	Q9NX02
O75940	Q8N8D1
O43617	Q9P2G9
O94817	P62807
O15131	Q15274
P60568	Q04864
P28335	P30679
P10070	P22314
Q8N2W9	Q9UJU2
P42684	Q9H2G2
O95816	Q9NWA0
O95990	Q96ED9
P16234	P98077
P24864	P28749
Q9HAU4	Q9UJX4
P07355	P60709
P22392	Q13232
Q14774	Q8N806
O15151	Q00987
P22626	Q00005
P15018	Q08334
O00175	P51679
O95257	P57060
P32121	Q8NGV6
Q12772	Q6H8Q1
P63104	Q9Y224
Q7Z6Z7	Q93008
Q14999	Q8N3Y1
Q07157	Q9UI47
P41252	Q99558
Q13573	Q9Y265
P19012	P25786
P11802	Q9UDX5
O60551	Q16637
P02549	P48023
P41586	P62879
Q12834	Q9UM11
Q13573	Q9UHX1
P04637	Q15013
P05230	Q07889
P08670	Q16512
P20929	Q8WZ42
P01135	P04637
O00221	P63208
P04179	P61247
O43572	P13861
P20248	Q05516
Q14209	Q8NEM0
O95071	Q96LR5
P01566	P23458
O15260	Q9HAW0
Q96EE3	Q9NRG9
P20248	Q92831
P18124	Q04206
P18146	Q8NEV9
P23497	P45973
Q13315	Q7Z6E9
P32969	Q9UNX3
P12755	P84022
P01236	P15260
343477	P31749
P35222	P49768
P52198	Q8N1I0
P61353	P62829
O75159	P42701
P15170	P23508
Q15388	Q9NS69
Q7Z6B7	Q96L33
P07196	P53778
P21796	P49662
Q14344	Q68DD2
Q8TEX9	Q9HAW0
O00585	Q16270
Q14289	Q9Y277
P22455	Q96B97
P58876	Q13547
P62249	P62263
P51003	Q08170
P98177	Q00987
Q12840	Q15811
P08107	Q9Y572
P07949	P56693
P04049	Q3ZCQ8
P49682	P80162
P40337	Q5XKP0
P31947	Q86UW9
P16403	P19525
P13667	P30101
P84103	Q13242
P61326	P62633
O00590	P80075
O75971	Q16533
P40305	P52630
P10321	Q8N743
O60412	P35626
P04637	P11142
P06730	P78344
O14730	P51571
P54619	Q13573
P30480	P61163
P38405	Q8NGP2
P02748	P13987
P08246	Q15744
P06401	Q9Y6X2
A1A4S6	Q9HBH0
P32745	Q9UDY2
Q6W2J9	Q99829
P63104	Q8NHH9
P54710	Q13976
P63215	Q00975
Q05516	Q92769
Q14123	Q9NZT1
P49795	Q16659
P61247	P62701
P04637	Q8TDN4
Q15834	Q9C0A6
Q8ND90	Q9BYG5
O75438	P03886
Q14209	Q14680
Q96HA7	Q9Y2Z0
P23443	P31749
O00555	P50150
P27361	Q9BUB5
P04626	P35568
P25490	Q9ULG1
O94868	P55822
406890	P01111
P01148	Q9UQM7
P29466	Q9C000
O00144	Q5T4F7
P30480	P62910
Q13177	Q5TCZ1
P49720	Q15008
Q04864	Q9Y2I8
O43791	P35638
P35544	P60866
Q96KM6	Q9UMN6
P05771	P27361
O00257	P06400
P01243	P30084
O43251	Q16637
Q15834	Q9NXE8
P27037	Q9UER7
P23769	P29590
P12931	Q13023
P30153	P42285
Q13573	Q9BZK7
P11021	Q99558
O60477	Q99759
Q07157	Q9P2M7
O95793	P07437
Q12906	Q15428
P16471	P60568
P01116	Q8WWW0
P28749	Q15654
Q13098	Q9Y4E8
Q00653	Q96PG8
O00442	P35606
Q13237	Q9UPR5
P10916	P35579
O75554	Q9BUQ8
26012	P62826
Q9BVN2	Q9Y6K9
P35637	Q8NEV4
P62993	Q0ZGT2
O60684	P78406
P01106	P49321
Q01094	Q75NE6
O00591	Q9H0R8
P27037	P43026
P30304	Q14004
P48454	Q9UIK4
O00463	Q16584
P54253	Q96MN9
P16333	Q15027
O95347	Q9NTJ3
O75925	P03372
Q8IZJ0	Q99665
Q13162	Q14197
P27694	Q13156
P54259	Q15323
Q13315	Q8WVB6
Q15759	Q9UBI6
P14784	Q13191
P04628	Q9ULV1
P83731	Q07020
Q13573	Q92905
O15055	P63208
P12830	Q92597
Q9H2G2	Q9UBS5
P18077	Q96BK5
P14625	P38646
Q13315	Q9UPU5
P10909	P98164
P49841	Q01974
P15407	P35638
P30793	P53779
P61077	Q9NQW7
B1A4H9	Q01344
Q13573	Q9HCK8
P52799	P54760
P10828	P28702
Q16543	Q99873
Q15797	Q9ULH7
Q12824	Q969G3
P23508	P23921
P35916	Q9NRA1
O60383	Q96HD1
P40429	P62945
P31946	Q6WCQ1
P31995	P43405
Q02224	Q8N3U4
406884	Q4VC05
P15056	Q9Y243
P01023	Q15714
Q13009	Q8TEW0
P05387	Q00005
P20823	P30086
Q99816	Q9NP58
O15344	P51965
P0CG47	Q9UJM3
P41586	P63215
P19438	Q14644
P00519	Q07817
O96013	Q38SD2
P98160	Q5VTD9
O00585	P00505
Q14145	Q9H0R8
O15511	P16871
O15264	P14625
P15153	Q8IZD9
P28702	Q9NVC6
P46108	Q9Y5H8
P08648	Q13753
Q8NEB9	Q9GZQ8
P21860	Q9ULJ1
O43306	Q13554
P38159	Q08170
Q14194	Q9BTE0
O95865	Q9NYL2
P62263	Q96JC1
Q9HCU5	Q9Y6B6
P12980	Q6ZUT1
P17987	P20333
P13611	P16070
P63218	Q08828
Q9H254	Q9NRI5
Q01970	Q9BYG5
P13569	Q92736
Q16539	Q9UK08
Q13064	Q13404
P60953	Q9H4E7
P28907	P32238
P40692	P62328
P05067	P98170
O95985	Q9UBX5
P11171	Q01469
O75365	Q9UIA9
P22392	Q15365
O43347	Q13310
Q07021	Q13242
O60925	Q9Y3C7
Q9NR45	Q9UKE5
Q13315	Q5T200
P41595	Q13936
P01242	Q99665
P01111	P27361
P01889	P55786
P26599	Q8IX12
P18124	P26373
P06400	P17480
Q13153	Q9NPC7
Q99459	Q9UBP9
O00401	O43639
Q9NSB4	Q9NX58
P30480	P61513
Q13547	Q9NRA0
P62993	Q14008
P22612	P32418
P10914	P51692
O75674	Q00610
P23416	P46379
P08754	P61073
P53778	P61244
A6NI73	P12314
Q08170	Q16629
P60673	Q07889
P25054	Q9NSA3
P35222	P67870
P30876	Q9NX70
Q5VWK5	Q8WXH5
Q14197	Q99551
Q16539	Q99683
P04150	Q92793
P62158	Q14164
P06132	P08670
O75971	Q13487
P51965	Q99496
P84095	Q9P107
P08238	Q13573
O15530	P00533
P05387	P62888
P19793	Q96RI1
Q9H6R7	Q9HCP0
Q96RT1	Q9Y289
P62899	Q02543
O00238	O15198
O95696	P33993
P27816	Q8TDR0
O75400	P16284
Q15554	Q9NYB0
Q13315	Q6ZU67
P07814	P63104
P09234	P55795
P36873	Q9UD71
P61326	Q969T4
P53779	Q16539
P12757	Q9UPN3
O60264	Q9H9Y6
O43734	Q99750
O43502	O43543
O15350	Q13625
O43566	P04899
P24928	Q9BTT4
O00459	P63104
P16144	P17931
Q00839	Q15366
P60880	Q13277
O15287	Q9HB96
P38432	P52292
P40337	P42771
P15056	Q16539
P25440	Q9Y4A5
Q00839	Q13573
Q93062	Q9UHG3
O95294	Q07890
O00329	P49841
Q29RF7	Q9Y2Q3
Q9BV68	Q9Y4K3
P54132	Q13111
P49789	P61421
A8MVU1	P31749
O75446	Q92769
P04637	Q13330
O95352	Q8IY92
O75306	P01106
P04406	P12004
O15198	P07602
O14508	P10912
O95622	P63211
Q13546	Q8IVM0
Q13153	Q9H4E5
P01889	Q00688
P63279	Q13485
Q00653	Q92734
Q05209	Q99717
P49841	Q15029
P16220	P67775
Q13315	Q8NE71
P15121	P19532
O75791	P63244
P35606	Q99459
P27448	P62979
P62875	Q6P1J9
P58546	Q9H8T0
P01344	Q16665
Q09472	Q99966
P21333	P32121
O00254	P00747
O00716	P28749
Q16539	Q8WZA2
O14490	P19174
O43264	Q6NUQ1
442917	Q9NRM7
P61313	Q92901
P01106	P07858
O75419	Q14566
Q8WYA6	Q9NQ29
P38398	P62805
P68104	P78560
Q13118	Q8N1F1
Q5VTR2	Q9UBW8
P15153	Q14185
Q9Y2M5	Q9Y383
P16473	Q9Y2W7
P61952	Q9HBW0
P15621	P67870
O75586	Q92731
P48436	P84022
P29474	Q8IU85
P29372	Q9UPN3
Q05655	Q96B18
Q15021	Q9HC98
P16035	P61289
P0CG47	Q00653
O15198	Q6PD62
P06454	P18754
O75400	Q9UMX0
Q9NPD8	Q9NPI8
O15524	Q5VWK5
P54253	Q9P1W9
P52565	Q08211
Q15036	Q9H2G2
P84243	Q12830
P00519	Q9HCQ7
P14174	Q9H9D4
P31946	Q9Y2A7
P63096	Q86XP0
P20073	P60903
Q12756	Q13315
P53803	Q15560
Q01094	Q9P2N4
Q99759	Q9Y230
O75940	Q15393
P01243	P55786
Q9BT78	Q9UNS2
Q15306	Q9H4E7
P16401	Q96EB6
P38405	Q9H205
O60262	Q99677
P48634	P54259
P01106	P29401
P01106	Q9BPX5
Q9GZS1	Q9NYV6
Q99677	Q9P2W3
P00533	Q9NRV9
P52597	Q13247
Q9NP97	Q9NZW5
P01106	Q5VTL8
P17302	Q13509
P20290	Q14164
P06241	Q13087
P21359	P34741
P68366	Q14204
Q96HR3	Q9Y2X0
O95271	Q9NWT6
P13500	P19838
P49841	Q2T9K0
P01857	P0CG06
P00533	P23229
P17661	Q9HAU4
P53007	Q8IY92
O94992	P03372
P05556	P56539
Q9H3S4	Q9UGN5
O00422	Q6NXE6
P04275	P40197
P04181	P23508
Q66GS9	Q9HC77
P43699	P62993
P10914	Q8IZI9
P25025	Q8WTQ7
Q9P031	Q9Y3A3
P36507	Q16659
P38936	Q92466
P55055	P55854
O95622	Q5JWF2
O60840	Q9Y691
O95544	P61981
P06213	Q6S5L8
Q13247	Q92620
P15153	Q5JSL3
Q86U70	Q9NVW2
P35658	P49792
P01258	Q8NFJ9
Q14164	Q9Y3U8
P04222	P49411
P17858	Q00653
P46108	P49802
P48200	Q9BYM8
P01889	P40939
Q15306	Q9H6S0
Q96HB5	Q99750
P04637	Q9NQ88
O75369	Q9HAU4
P05114	P16403
P35900	P51116
Q13233	Q93008
P27361	Q96RQ1
Q8NC51	Q969H0
P33992	Q9Y478
P61981	Q13595
P01568	P78552
P78406	Q9BUJ2
Q96KQ4	Q99459
P63151	Q9UBS0
P38936	Q86U86
