#node1	node2
P49720	P56537
P27824	P30101
P09874	Q16665
Q08289	Q15172
O75915	P43005
P54257	Q96SN8
P35222	Q96NW7
Q9Y4A5	Q9Y6J9
P13637	Q13315
Q07812	Q15388
O95863	P05814
O15162	Q6UY11
P35626	Q8NH09
Q14181	Q86U06
P21673	Q8N8V2
P30480	P51148
O14512	P19235
P26012	P51636
P46379	Q15155
Q13425	Q15303
P35268	P62945
O75251	O95169
O14641	Q9HCE7
O95983	Q9C0K0
P08670	P27348
P46778	P62945
Q8TEX9	Q9UKV8
O43320	Q02763
P29317	P35222
P30968	P35222
P40145	Q8TD86
P24723	Q9NSI5
O15105	P01579
P57678	P63162
P38936	Q9Y243
P17612	Q6IN85
P31946	Q96B36
P54253	Q96A09
P04150	Q13569
Q03518	Q12923
Q15046	Q92844
P61006	P61026
Q15836	Q16623
P08246	P17676
Q6PIL6	Q96EK7
P23497	P55854
P01116	Q92569
Q9BQ50	Q9NX70
Q13573	Q14204
P35626	Q8NGN0
P25963	Q9NYS0
P01892	Q99706
P58062	P82930
P31785	P78552
P00519	P03372
P49407	P68400
P41594	Q9UQM7
P19235	P23470
P0C5Y9	Q9UKV0
P18206	P35221
P01579	Q9UL46
P00352	P10276
Q7L5N1	Q96SN7
P42858	Q99963
O14920	P27448
O14910	O14936
P01570	P26992
Q05397	Q13753
P58876	Q7L7L0
P36402	Q92793
P61073	P80075
P25788	Q13177
P03897	Q9Y6M9
P62136	Q70SY1
P07900	Q99558
P05997	P16144
P30519	Q8NHY6
P21675	Q00987
P45985	Q5S007
P16333	Q9ULD4
Q99942	Q9P055
P38405	Q96R48
P00813	P62993
P54725	Q09472
O96006	P15090
P08908	Q8NDV2
P22392	P58107
O00212	Q13177
P51668	Q96PM9
P01889	Q9H9A6
P06241	P27986
Q13315	Q8ND56
P62805	Q9UBU8
P12532	P30480
P31689	Q9Y4K3
P19256	P31689
Q15223	Q92692
P18146	Q9H4A5
Q93079	Q969S8
P10827	P35637
406957	P01116
O15297	Q01831
P32121	Q8NGW1
P13807	Q86XI6
P05556	P12109
O95376	P36957
O15527	Q13952
O95251	Q13415
Q99684	Q9NQX1
Q16611	Q16643
P46092	P63096
O75448	P48443
Q15834	Q86SE5
P62805	Q14566
O15530	Q9HBY8
O60496	P20936
Q8NBZ0	Q9ULG1
P01375	P16220
Q99759	Q9H3G5
O43491	P60709
P48357	Q9ULV8
P06493	Q9BQQ3
P01106	Q7Z5R6
O43306	P62879
Q68EM7	Q6XZF7
O60674	P51684
Q13185	Q9UPN9
P05129	P63218
P45983	P61224
Q02763	Q8NFZ5
Q6KC79	Q99459
P60520	Q8WXX0
P62258	Q86YV0
O75815	P49755
Q14197	Q7L3T8
P08637	Q8NHJ6
P31946	Q8N1I0
P29459	Q00978
P26012	P55268
P29597	Q9UHF4
P63000	Q9P107
P16144	Q06124
P62136	Q13616
P01889	Q01105
O43541	P36897
P36897	Q8TD19
P47756	Q9NR96
P29350	Q7Z6A9
Q02641	Q13557
P54619	Q16822
P56706	Q9NPG1
P62070	Q9Y6X8
Q16186	Q9UMX0
Q6P996	Q9BT40
O75626	Q9H334
P19320	P27986
P61077	Q05086
P18077	P62899
P16144	Q9Y4G6
Q16384	Q969G2
P41146	Q96AW1
P98077	Q15303
O15056	P31947
Q13530	Q9HAV4
P63104	Q5QNW6
Q04721	Q9NR61
P63104	Q86W92
P14649	P63267
Q9H1A4	Q9UJX2
P52565	Q99828
O75365	Q9Y3F4
P04406	P49913
Q15119	Q96AB3
P09619	P12931
Q14790	Q9UKL3
P52788	Q9UET6
Q13315	Q5H9R7
Q9Y3B4	Q9Y5J5
P78364	Q9UHJ3
P10415	Q00653
P01106	Q9Y4D2
P31943	P35637
Q9P2K3	Q9Y2I6
O94906	Q13535
O00470	Q6UUV9
O75365	Q9NS69
406985	O60315
P12931	P26012
P78395	Q15369
P61981	Q7Z401
Q8TEY5	Q9NR55
P15622	Q96BR9
Q14896	Q9HAU4
Q13188	Q7L9L4
P01298	P01889
O75800	P98170
P47898	P50151
O60674	Q01113
O43242	Q9UNM6
P17302	P51817
407008	P49715
P52272	Q6ZVL6
P42574	Q01094
P35222	Q01826
P31689	Q9HCK5
P49674	Q8NFZ8
P35269	P35998
P04085	P07333
Q12933	Q9UKE5
P56693	P63279
Q53HC0	Q9HAU0
Q09472	Q13105
Q13573	Q9UMS4
P05129	P18848
O14727	Q0VDF9
Q9H832	Q9H8W4
P55268	Q7L0J3
Q01085	Q14103
P10398	P27361
P52292	Q01201
O15264	P61244
P17028	P26641
P31946	P78362
P13569	P17612
P0CG48	Q15034
Q13136	Q13315
P08631	Q7LFX5
Q8TAD8	Q9Y692
P33993	Q9NSU2
Q13573	Q9NTJ3
P36897	Q9Y3F4
P01106	P16070
O95178	P17568
Q8IXM3	Q969Q1
O15355	P30533
O60763	Q99459
Q6DKJ4	Q9UGP8
554210	Q8WW38
P09471	Q14832
Q99459	Q9H0E9
O95989	Q71U36
P53779	Q9Y6W6
P02766	Q99570
Q96FW1	Q9Y4K3
P16520	P40145
P04628	P51654
P16144	P35442
Q93009	Q9UBT7
Q13505	Q9Y512
P27986	Q15746
P08195	Q99623
P04626	P78352
P25021	P84996
O75818	Q9H633
O95402	Q15648
P09234	Q9BWF3
P27361	Q16827
O14508	P17181
P08069	P62258
P42771	P49736
P48788	Q969Q1
Q15545	Q8WTS6
Q70EL1	Q9H444
P60568	Q13651
O60869	P05412
P35637	P55795
P22087	Q92905
P62750	P63173
P27105	P63165
P06493	Q9UJX6
Q92616	Q9HC98
O96008	P30480
O14610	P30939
P38405	Q9NQN1
P25685	Q00613
O75530	Q92800
P05113	Q13261
P61289	Q9UET6
O60391	P17612
P19438	Q13748
P55209	Q92844
Q2I0M4	Q9NRG4
P61586	Q9H8V3
Q00613	Q92769
Q12933	Q9Y6Q6
P15813	P27824
P62195	Q9UKF6
P55854	Q9H2Y7
O75400	P98160
P46937	Q9NS56
P35240	Q9BZE4
P02461	P18564
Q9GZR7	Q9Y2X7
Q8TEQ6	Q9UHI6
P05112	P23771
O14727	O43504
P15531	P18146
P43364	Q9NP79
Q13748	Q9UGJ1
P61604	Q9UBN6
P35498	P63218
P01106	P53350
P02766	Q11203
P12956	P49715
P83731	Q99558
O00459	P60953
O00626	P32302
O94875	P31947
O15234	O95793
P12004	P40926
P52735	Q13191
P35372	Q9UBI6
P11912	P51451
O00214	Q86YL7
P07900	P62158
P06132	P08246
P15927	Q5T3J3
Q13596	Q96QK1
P52333	P78552
P20936	P51636
O75165	P49841
P11712	P41235
P10912	Q9NYY1
P01889	P10515
O00755	Q9Y5W5
Q5T3J3	Q9Y6H6
Q96L33	Q9H7D0
O43493	O95433
P30519	Q6QNY1
Q5T5U3	Q9H4E5
O15504	Q99567
P01889	P62191
Q15797	Q9UIS9
Q5VU43	Q9BUZ4
Q15393	Q92796
P08754	Q99500
P18146	P25788
O14788	O75448
P63261	Q00653
O95819	Q07021
P26640	Q05639
O43182	P61587
P06748	P51003
O95551	P15036
Q12905	Q9Y265
P05387	P62910
P98095	Q96L73
P01889	P61163
Q8NFH3	Q96HA1
O14920	P51617
P35638	Q15759
Q13177	Q32MK0
Q86U06	Q9BWF3
P29350	P43405
407037	P05423
Q9NR96	Q9NSB4
P30304	Q9Y468
O43306	Q5JWF2
P49411	P56537
P04406	P20333
Q13573	Q9BTC0
O60262	P35372
P05154	Q7L5N1
P05164	P21281
Q07955	Q8IX12
O14512	P14784
P01106	P16989
O00161	Q12846
P17844	Q9UKV8
Q13315	Q9UKL3
Q16827	Q7L190
P21673	Q92993
P62993	Q05513
P02787	P27540
P00533	P01135
P04637	P19447
P01889	P58546
P61966	Q6P2I7
O00308	O95822
P68431	Q92466
P17252	Q9NRA0
Q13114	Q96G74
P06400	Q99933
P06493	Q92934
P62805	Q13547
P09661	P11387
P16402	Q86U86
P16220	P22612
P20701	Q05397
Q13416	Q9UBU7
P38398	P40763
P19784	Q92997
P45985	Q16584
P24941	Q14CX7
P84103	Q14103
P05771	Q9NRA0
P13569	P16615
Q9UHA4	Q9Y2Q5
O75822	Q13347
P19438	Q99558
P37198	Q9H8Y8
Q14192	Q9UHX1
P22061	P62993
P48730	Q9NYF0
O60610	P07737
Q13501	Q9H761
Q15811	Q6ZUJ8
Q13485	Q13976
O15551	Q8NI35
P16298	P27482
406972	P00519
P06401	P53778
O75390	P62330
Q13480	Q9GZY6
P78552	Q9UHD0
P54619	Q9UBK2
407018	Q01196
P54259	P98160
P01106	Q5T5M9
P00519	Q92988
406921	P29375
P41227	Q9P0T4
P01891	Q9NYU1
P25025	Q9BPW8
O60674	P01571
P61981	Q13523
O15105	O15379
P38484	Q8IU54
P43360	Q96KB5
O00459	P22607
P35609	P53708
P19447	P28715
P32121	Q8NGK0
P08047	P22301
O43264	Q9UFG5
P19838	P42226
P51398	Q15788
P55160	Q96F07
P08246	P53396
P04406	Q99879
O95084	Q99081
O75970	Q8N6F1
P42226	Q13263
O95816	Q9Y2T4
Q01201	Q99731
P53667	Q16539
P35626	Q8NGF6
Q01094	Q6NT32
O95500	Q8N7P3
O00459	Q8IZP0
Q9H1A4	Q9NZH5
P23771	Q13562
P46779	P61077
O75400	P46379
P08684	Q13895
O15264	Q15750
P05230	P07333
P23508	P61081
P07910	P62258
Q496J9	Q9Y6N6
Q13616	Q15796
Q7Z5Y7	Q96L34
P18146	Q9H845
Q2VPK5	Q7Z7A3
P62910	Q9HAT8
Q96AY3	Q9BQ83
Q12933	Q15046
Q13936	Q16537
406884	P52926
P57678	Q15714
O14939	P01111
Q02224	Q8N3U4
P47914	P61353
P24666	P56537
P32121	Q8NGS4
P19174	P48736
P42766	Q07020
P05091	Q8TCE6
Q04864	Q14164
O94817	P15104
Q15669	Q5UIP0
Q13315	Q7LG56
O75365	O76031
P10912	Q16619
P54289	P62714
P07947	P10721
Q99759	Q9Y230
P04626	P42684
O95373	P20333
P23508	P51955
P29466	Q9C000
O43502	P51587
Q13200	Q13432
P23508	Q13200
O43586	Q9UJM3
P04150	P12544
P10144	Q9Y5K6
P10828	Q71SY5
P29992	Q00722
P98171	Q96L33
P50502	P52735
P04637	P21953
O00401	P00519
Q99459	Q9H6S3
P12931	Q9Y4D1
P15735	P36873
O95251	Q9P2R6
O43741	Q86TI0
P01225	P28482
P05455	Q92956
Q92905	Q99828
P33176	P40337
O43597	Q13191
O60260	O60671
O43677	Q9UI09
P51148	Q15276
P08246	P10606
P07711	P55957
O15360	P51531
P61019	Q08379
Q16531	Q9Y478
P61962	Q8TEW0
P62910	Q13177
A6NIX2	O95835
P16471	P50570
P60763	Q96QB1
P55854	Q9HCK8
P49327	Q92597
Q13416	Q9NYB0
Q12840	Q16637
P11802	Q9UJU6
O00472	Q15306
Q9NQ66	Q9UP38
O43597	P50570
O60840	P67775
P10301	P28482
Q8TAF3	Q9NW38
Q96HB5	Q99418
P51116	Q92783
P48643	P67775
P35626	Q8NGP9
P33076	Q92793
P16104	Q9H6U8
P18146	P36402
Q96S44	Q9Y3C4
P35626	Q8NGL2
P84022	Q9UEE9
P14314	P27824
P07948	P42336
P45984	Q9Y4H2
P20290	P40337
P31946	Q13671
O15131	P30793
P41252	Q9Y5V3
P53671	Q13153
P47813	P60228
P50150	Q92633
P62495	Q14145
P20073	P60709
P27986	Q05513
O00329	P59768
P21673	Q9Y3C7
P84996	Q9HBW0
P23246	Q13882
P06756	P35443
406919	P09603
P02545	P06493
P51572	Q9Y3D6
P22694	P30307
P11802	P30281
P68366	Q92598
A6NM45	O75508
O75439	Q14197
P35498	P62873
P01889	P17812
P10275	Q14192
P58511	Q9HC24
Q15038	Q9NY61
Q01968	Q9UKG1
P17568	Q9P0J0
O95453	Q9H0A9
Q8N9W6	Q9NQZ3
P01116	Q9NYA1
P01571	P16871
P39748	P52565
O95400	Q15428
P17081	Q9P2F6
P05305	P35318
P38398	Q13547
O15360	Q13315
P56199	Q14031
P01242	P26992
P21333	P62736
O43293	Q02045
Q00839	Q01081
P02686	Q86UE8
O15496	P50148
P07910	Q12986
O75530	P68431
Q96I34	Q9NRX4
P43694	P81172
P0CG48	Q96S82
Q9HCE7	Q9NWT1
O75365	Q9UBB4
P16581	Q14242
P31689	Q99459
O00141	Q9Y2V2
O60840	P06241
O95990	P19012
O60573	Q96F07
P07949	P56693
P08727	Q8N6Y0
P08473	P41235
P35968	Q92913
P01106	Q14697
P51817	Q13733
P11802	Q9P1U1
Q05195	Q15418
Q9BZI7	Q9GZY0
P32121	Q8NGS7
P38936	Q9NZJ0
P49682	P78423
P18621	P62987
P15056	P62834
O15360	Q86U86
Q9BQY4	Q9NYH9
P22736	Q15596
P32121	P61073
Q92769	Q9UBG7
P01889	P15104
Q15834	Q7Z2V1
P42336	Q06124
P29590	Q86WT6
Q13077	Q15326
P04626	Q15262
P39023	Q13233
O00238	Q15759
P62263	Q96FJ2
Q08AG7	Q96RT8
O43734	Q13114
P00533	P98172
Q12933	Q9NZD8
Q05516	Q9NPJ4
Q00722	Q9P2W3
A6ZKI3	P00519
P08887	Q13191
P30154	Q15172
Q14318	Q5T4F4
Q92997	Q9Y2T1
P10720	P32246
P55795	Q96PU8
Q15388	Q9NS69
P30154	Q14738
O95999	Q14525
Q969G3	Q99459
Q92624	Q969V5
O75015	P05771
O43474	P12830
P61313	P62910
P13637	P27986
P05106	Q05397
P62888	Q9UNX3
P51693	P67870
O14933	Q6ZMZ0
P62316	P62736
P42771	P63279
P29353	Q05397
Q08257	Q14164
P62993	Q14624
P18146	Q5T5Y3
Q13153	Q14155
406933	Q96RT1
O75626	P25791
Q92905	Q9NYG5
O14610	P63092
Q13114	Q13490
O75173	P01011
O43913	P49736
P04637	Q15648
P00439	P52597
O60551	Q16637
O15198	Q86UK5
P32927	P40933
Q15466	Q92731
Q08170	Q13247
O75116	Q7Z406
P08700	P16471
P12829	P68032
O15379	P04908
Q01130	Q9UK58
P25774	P29508
Q14669	Q9NQ25
P31994	P62993
P17302	Q07157
Q14573	Q9Y6F6
P51617	Q00005
Q01113	Q92993
P08670	Q9BXP5
O95500	Q9UDY2
O00401	O60331
P56524	Q9P0M6
O95994	Q14194
P30305	P45984
Q6P996	Q9Y2Q3
P14902	Q00978
O15444	P51677
P10276	P29375
Q13557	Q86YW0
Q92599	Q99961
P36776	Q14197
P24941	P61024
407033	P04899
O14512	Q8IU57
P01106	Q8IWX5
O14818	P60520
O15105	Q15796
P15407	P45983
P32248	P80098
Q99460	Q9UMX0
Q93009	Q9H992
P06213	Q15147
P62993	Q5HYK7
P55210	Q14164
O95760	P42574
P25788	P29372
P20042	P43146
P60709	P60981
P13569	P53618
P04085	P08069
O75689	P48729
P52434	Q9HCS7
P51532	Q92925
Q05655	Q16236
O43474	Q12778
P12956	Q96FF9
P04085	P16234
P30480	Q02750
Q9BZY9	Q9Y2X8
O14727	P34931
Q13315	Q8IVD9
P02675	P08514
P08069	P49765
P55795	P63244
P10275	Q15596
P61088	Q9H992
Q01974	Q92997
P30519	Q7L5N1
P54619	Q9Y376
A6NIT4	P08887
Q9H7J1	Q9Y243
O15320	P55157
P63000	Q15286
P62310	Q9Y4Z0
Q96HC4	Q9H6K1
P11686	Q9H334
406906	Q9H334
P31749	Q05655
P38405	Q8NGF8
Q7Z6J0	Q9H2E6
Q14344	Q9NZN5
P52597	P62993
O14654	P42345
P02675	P20073
Q13153	Q86YV6
P26927	Q12778
P17947	P41182
Q12988	Q15047
P24385	P49918
P17948	Q99962
P16035	P22061
P38398	Q16254
P53567	Q16534
P14923	Q7Z6J6
P51149	P68366
Q14289	Q15047
P62993	Q15746
P16070	Q05707
P00441	P51571
P54284	Q13554
P35222	P36402
P08138	P16104
O75643	P61981
P17676	P41440
O00221	P14923
P12931	P25098
Q13155	Q9H0B6
P52333	Q14289
P37231	Q16236
P0CG48	P60900
O60896	P84996
P01571	P31785
P62306	P83369
Q8N8V2	Q9BX70
P10275	Q92831
P49917	Q7Z2E3
O15524	P58753
P40763	Q15788
P06858	P29074
P60866	P62851
P07942	Q5T6C5
P10275	Q02790
P01243	Q00796
O76000	P35626
O14920	Q13451
P08173	P50150
P30480	Q13200
O43150	P12931
P01570	Q9HBE5
Q12874	Q9UET6
P20701	Q96S59
P24941	P62249
P49841	Q13467
P27635	P61313
P49207	P62987
O00206	Q9BT09
P04792	Q96RG2
Q13554	Q7Z3S7
P63096	Q14831
P51668	Q14139
P0CG48	Q16621
P09874	P18887
Q13885	Q9NY65
Q99460	Q9Y478
O95622	P05129
P19793	Q15466
O43306	Q8WZA2
Q96KQ4	Q9P2R6
P42681	P48736
Q12923	Q9BUL8
Q9NZD8	Q9UJY4
P19784	P24941
P19438	Q12931
P06400	Q09028
Q16539	Q8NEZ4
Q69YU3	Q9Y5U9
P63096	Q92847
O00459	P01111
P01116	P14324
P10275	Q6IWH7
O14531	Q99962
P04626	Q63HR2
O14641	Q96EB6
P06241	Q16236
O96019	Q9H9F9
O14512	P26992
P04183	P13196
O00501	Q8N7P3
Q15645	Q8WXK3
O14512	Q6UXL0
P04234	P07766
P01563	Q14626
P60568	Q99062
Q8ND25	Q96LR5
A4FU01	O15198
O15111	O75688
O43597	Q96B97
P23458	P40763
P12081	P26639
Q12778	Q15848
P01308	Q9UK32
O95475	P50458
O95084	P18146
O75461	P01106
P78552	Q8IZJ0
P62993	Q9UJT2
P17947	P23769
P04637	P20042
P38936	P61201
P01106	Q1RMZ1
P0DJD1	Q6EEV6
P04183	P04217
Q13535	Q8N3U4
Q9H8W4	Q9UKJ5
P15622	Q9BQ66
P78352	Q14332
P17036	Q14192
P16220	P43354
P10912	Q14686
P17676	Q15744
P16333	Q13177
P42338	Q07889
P01570	Q01344
O43491	P31946
P17181	Q9UKB1
406953	P40763
P18615	P19387
O94868	P55822
P34897	Q12905
P31943	Q13243
P07949	Q13480
O95467	Q08828
P08700	Q5VWK5
O00267	P63272
Q8IYF1	Q8NHQ1
B1A4H9	P08887
Q7L2E3	Q9UKV8
O60739	P46781
P23284	Q14653
O15111	O95819
O94864	Q16514
P08709	P10646
O43889	P18146
P20333	P62249
P03372	P08069
Q07889	Q96PV0
P63096	Q8NFM4
O95319	Q15365
P35222	Q9NP95
P04183	P56537
P01889	Q13642
P35968	P61328
O95400	P62308
Q13114	Q9H171
O00255	P68431
P40933	P42701
O15111	P02511
O75581	Q03135
Q12834	Q96GD4
P08700	Q969J5
P16671	P35443
O00329	Q9UQC2
P23470	Q13480
P13631	P51946
Q53HL2	Q9ULW0
P09917	Q14019
P35626	Q8NGS1
P17612	Q07343
P55210	Q9NR09
Q13200	Q9HC98
P49916	Q9NUW8
P46379	P48304
P11229	P61952
P62899	Q9UHQ7
P08047	Q9GZV3
P35626	Q96R47
P51668	Q99496
P31689	Q86UA6
Q92730	Q9H0H5
P60896	Q9GZQ8
P20226	P54257
P62244	P62979
P13010	Q96PK6
Q96QZ7	Q9BX67
P04637	P17643
P52736	Q13418
P02794	P61073
Q93074	Q99459
Q01130	Q13573
P10275	Q99801
O95644	P22612
P30480	Q9Y295
P00519	Q9BXM0
P62266	P62841
P23458	Q8WXH5
O60610	O75554
O75365	Q8TC07
P08047	P49585
O75822	P55884
P12980	P40616
Q14790	Q6GQQ9
P35790	Q92569
P55211	Q07812
P40225	Q14626
O75093	Q9HCK4
P15036	Q99684
Q6PEY2	Q96AH8
P21854	P62993
Q12933	Q93009
Q93062	Q99504
P41594	Q13554
Q13163	Q9Y5S2
P19235	P63244
P42338	Q08881
P17252	P60709
P62249	P62701
O60664	O94955
P20340	P30480
O43156	O75365
Q96L14	Q9UFG5
P62910	Q14164
P42330	Q5T3J3
O76093	P16234
P01270	Q99689
O14746	Q92900
P01116	Q13009
Q16695	Q9UHJ3
O00463	P43489
P05771	P09471
Q15797	Q8TAI7
O76081	P40222
P60660	Q99759
O76002	P32121
P29350	Q9UHF4
P85298	Q07890
Q96BK5	Q96KR4
P09341	Q16570
Q7Z4P5	Q9H2X0
O75367	Q15910
O14827	P51817
P10276	P61201
P21580	Q9UDY8
O00213	P04156
O95834	Q9UET6
O60934	P13010
Q8WZA2	Q99714
O94972	Q12933
P25098	Q14832
P42574	Q13188
P08648	P46108
P54105	P62312
O14646	P84103
P63279	Q9Y3V2
P07384	Q9H1Y0
P23471	P42768
P00734	P01008
P27348	P35222
P15153	Q8IZD9
P03372	Q05086
P48544	P50150
P17931	Q6UVK1
O00206	P55085
P22612	Q9Y698
P05387	P62906
P22234	P56537
P07949	P29353
P13807	Q13131
P19105	Q9Y6K9
Q13418	Q9NVD7
P12883	Q14896
P01106	Q9H2E6
P24941	Q8NHZ8
Q9BV97	Q9UGN5
Q8WVM8	Q96JB2
P23443	P48736
P13489	Q8IY92
Q14571	Q9P212
O60925	Q14203
P12931	Q14118
Q5VTD9	Q9NVP4
Q92769	Q969S8
O60603	Q9Y6Y9
P26358	Q9NRZ9
P20333	Q13748
O75365	Q9Y6D6
P17948	P46934
P28482	P50549
Q14571	Q9UBN4
P09471	Q92997
P42224	Q13813
P20671	Q9UJW3
P51531	Q13573
P0CG48	P51617
P56703	Q6FHJ7
O95886	P27986
Q3ZCM7	Q9BQE3
P23508	Q9HC36
P13727	P17947
O75626	Q969D9
O00574	P47992
Q06190	Q06432
P20339	Q14164
Q13185	Q5T6C5
Q15435	Q16821
P31947	Q9Y2I8
P04899	P62879
P21802	Q9NRA1
Q8N7P3	Q9UDY2
O00459	Q9Y6W8
O00501	P56880
P02751	P29279
P01571	Q99665
P08238	P41279
P46977	P61803
Q14789	Q99459
Q15003	Q9Y2Q3
P67775	Q9H7D0
574033	P40763
P08754	P63218
Q9NZL6	Q9UBF6
Q96Q27	Q9UBF6
P14616	P62993
O43586	Q96LW2
P14866	Q08170
P05771	P22612
Q6FI13	Q9UKV0
O15198	P60228
P07602	Q15796
P67936	Q15654
P49116	Q9UQF2
O60840	Q15173
Q9UI95	Q9UJX6
O75326	P00519
Q02539	Q15910
Q16659	Q8NCW5
O00555	P09471
P05014	Q8IU57
P63104	Q86X27
P07332	Q9UIW2
P56817	Q96S59
P12004	P24385
P62750	Q9Y3U8
P01889	P52209
O75369	P27986
P36542	P60002
P0CAP1	Q9NZD4
P00519	P62993
P18206	P62304
P33992	Q92878
P16104	Q9UQ84
P62899	Q9UKV8
P56703	Q92765
P04637	P30153
P10914	Q9HBE5
O00255	Q9NS64
P15408	Q9Y5Q3
P23508	Q9NTJ3
Q9BXT2	Q9Y2T4
P56704	Q96HF1
Q99459	Q9H267
P42766	P62750
P14770	P42336
O15265	Q9H0E3
P51828	P84996
P02461	P13612
P11388	P78527
P24723	Q9H492
P19793	Q86YW9
P32121	Q9NZP5
P04049	P08727
O15400	Q9BV40
O00231	P43686
P56705	Q14332
P08173	P63211
Q9Y239	Q9Y2Z0
P11229	Q96D09
Q8IYM9	Q9P2R6
O14920	P36941
P30304	P49674
P19174	Q7L0Q8
P49716	Q8N9C0
P42261	Q13555
P0DJD1	P46060
O75420	Q13322
P25963	Q00653
Q01955	Q05397
P22626	P61978
P17813	Q15654
P51116	Q14134
Q15645	Q969Q4
P01563	P15260
P27348	Q8WYL5
O95166	P18507
P21796	P33176
O14733	Q9P286
P26599	P29965
O96019	P41279
P51809	Q9Y5J5
P61966	Q9Y6Q5
P43403	Q13094
P09603	P21802
O60503	Q8TD86
Q13155	Q96AE4
Q15834	Q8TBB1
P15498	P61586
P22694	Q07869
O75815	P26639
28881	Q13323
P23458	P32927
P62495	Q96Q15
Q13315	Q8TAQ5
P46781	P62701
P10914	P17947
P35348	Q03113
P10828	P27361
P37840	Q9BRK5
P42338	P42681
P25789	P60900
P15170	Q14457
P78552	Q8IZI9
P62158	Q96NX5
P61313	Q9UL18
P02768	Q9GZM6
Q02535	Q15717
P10586	P12757
P01106	Q7L099
O94906	Q96DI7
P15121	P55345
P84022	Q8WXF1
Q14687	Q93062
P05161	P41226
P19012	Q8IYI6
Q9BVK8	Q9P2A4
P25054	P52272
P18146	Q5UIP0
P29350	Q6PI73
P62993	Q13322
P45984	P50150
P26006	P46108
Q15631	Q9Y478
Q6ZVK8	Q9BPX1
P26368	Q08170
P01111	Q15283
P18146	Q5THR3
Q13233	Q969H6
P12236	Q15796
P26885	P46379
P13569	Q6UX72
Q8NEB9	Q9C0C7
P62306	Q9BXP5
Q14192	Q9Y6Q6
O00341	Q13424
Q15365	Q9UKM9
Q13485	Q13643
P21462	P63092
P36897	Q15750
Q6WCQ1	Q9Y6U3
P62877	Q16531
P27037	Q96S42
O43741	P17612
P19367	P30613
O75197	Q9UBT3
P46734	Q15750
P07333	P15692
P19793	Q9UHV7
P04406	P37840
O75843	Q9H832
P23508	Q9NPJ3
P14598	Q9C026
P83876	Q9Y333
P03372	Q9BTC8
P31947	Q9UPU9
O00198	Q07820
P12268	P62330
P49116	Q13191
P20248	Q99741
P01889	P17858
P63218	Q92569
O75293	Q8WWL7
P13805	Q9UJ70
O75528	Q9H0E3
P31749	Q09472
O95251	Q9H8G2
Q13555	Q96BA8
P28074	Q9BQ83
Q14738	Q8IZS8
Q13571	Q8IYW5
P30559	Q06432
P0C1H6	P0C5Z0
P46778	P63173
P26441	P40189
P18077	P62888
O60739	Q96FW1
O95630	Q9BZP3
P01889	Q5VWQ8
P13500	P50281
P15248	Q08334
P62829	Q9UKV8
Q01094	Q96AV8
P12109	Q9UBS4
406934	P55265
P49368	Q15257
Q92569	Q9Y383
Q9BWF3	Q9Y580
O15264	P52564
Q13616	Q86VP6
Q00688	Q13547
P35626	Q8NGY2
P53778	P62873
P07948	P22681
O00505	Q9Y247
P01106	Q13200
Q99759	Q9Y6U3
P37108	Q9H1Y0
O15117	P48023
P05556	Q15027
Q8IUQ4	Q96SN8
P10636	P62979
P22392	Q9Y2L1
P10644	Q9Y6D5
P46019	Q9NZT1
O75410	Q13535
P51965	Q9H6Y7
Q13283	Q14164
O00213	P00533
P25787	P28066
P30457	Q9BUP0
O15444	P51681
406885	Q92945
Q92843	Q92934
A0JLT2	Q96RN5
P48736	Q13077
P04141	P15509
Q9Y2T4	Q9Y698
Q8ND90	Q9NPB6
Q8NE71	Q9Y478
P25445	Q96IZ0
Q9NSA3	Q9UL42
Q15560	Q8TES7
P06241	Q14289
P29992	Q15147
P04183	P13942
P33981	Q16659
P05771	P49841
P63096	Q08462
P08138	P21583
O95166	Q13501
P32121	Q8NGC0
Q96A65	Q9NR09
P60673	P68133
P35226	Q99496
P01137	P05067
O95631	Q6ZN44
O95782	Q9H0H5
P08138	Q9HBG4
Q12933	Q969F0
P42345	Q15208
O60674	Q96EY1
Q13315	Q9H583
P08253	P16035
P04637	Q99816
O15121	P60228
O43524	P42772
P21506	Q9GZM8
P05362	P16885
O95782	Q2TAY7
O14640	Q9HAU4
Q70EL1	Q96FZ7
Q08462	Q13554
P52333	Q8N6P7
P62314	Q15428
P19878	Q16539
Q13153	Q9Y463
Q01081	Q13573
Q02224	Q53HL2
P01562	P42701
P29992	P41595
Q71U36	Q96NA2
P08311	P49913
P08754	Q9Y4K3
P05067	P55084
O43719	Q13315
Q96AY2	Q96NY9
Q13555	Q9UQM7
Q8TB72	Q9ULK4
O95822	Q13131
O43889	P62136
Q09028	Q9H1Y0
O43707	Q01094
P22234	Q9Y4K3
P21580	Q9Y6K9
406983	P23468
Q86Y13	Q9BQ87
P04637	Q96GM5
P37088	Q96PU5
P46779	P84098
P35626	P58170
Q96EY7	Q9UL18
P15336	Q8IU81
P31751	Q96B36
P01566	P10912
P17181	Q9GZX6
Q13111	Q9UBU7
O00487	Q9BRP4
P40145	Q8WZA2
Q5QNW6	Q92769
P01889	P31040
P22455	Q9Y371
O14827	Q9BZ23
P48431	Q9H9S0
O75533	Q96I25
P13500	P46094
A8MYU2	Q13698
Q16513	Q9H492
P17301	P50552
