#node1	node2
P11171	P26640
P21802	P62993
O15264	O75582
P43630	Q06124
P17677	P62158
P42331	P60763
P54274	P61981
P38646	Q13315
P27987	Q8TD86
Q96RT1	Q99569
Q09028	Q9UK53
P32302	Q9UBD3
P42702	Q06124
Q14626	Q8IZJ0
P61160	Q14247
O15265	P58876
P08047	P22304
P51532	Q15831
P04049	Q13233
P61513	P61927
P16234	P52798
Q13315	Q6ZU65
O95402	Q9NWA0
P02461	Q9UKX5
O60341	O75362
Q05516	Q13794
O75330	Q9UHD2
P68431	Q9H3R0
Q8IY92	Q9Y2T4
Q13889	Q92759
P29353	P35968
P14859	Q14653
Q27J81	Q712K3
P12931	P56539
Q15717	Q96EB6
P38405	Q8NHB1
O95168	Q86Y39
O60503	P50150
Q13200	Q9UHD2
P18847	P45983
O75525	P38159
P04406	P10275
P05387	P62891
O14764	Q9NRR5
Q13569	Q92793
P45985	Q13153
P10301	Q9UJF2
P02775	Q9NX14
P08246	P10809
O00291	P53675
P46094	Q9Y4X3
O95782	Q00610
P35228	Q16665
P42568	Q5RL73
P16871	Q9UNZ2
Q13535	Q68CP9
O95295	Q5JY77
P14316	P16298
O00422	Q9UL03
P29692	Q9Y572
P54725	Q12933
P52272	Q01844
P68371	Q9H9G7
O75821	P11171
O75056	P06241
P62330	Q04637
P27482	P29474
P61981	Q9UDY2
Q99942	Q9P055
P60953	Q9P286
P24666	Q13177
P18146	Q5T447
P27694	P54132
P51965	Q6PCD5
P04637	P63165
P0CG48	Q15078
Q13546	Q9HB75
P12034	P22455
P47914	Q9UNX3
P16234	Q92529
P40692	Q7L8L6
P58166	Q96S42
P12956	Q12851
P30480	Q13347
Q9H6R7	Q9Y230
O75400	Q15366
406911	Q15306
P00533	P42684
O00716	Q96KQ4
P30154	Q9UF02
P46459	Q8N1C3
P06756	P78509
P06899	Q8WUI4
O43915	P22607
Q9NPI8	Q9NVI1
P30679	P46663
O60296	P47869
P51668	Q12899
P35227	Q8WVN8
O75800	Q8ND25
P04150	Q15654
P02768	P12829
P62314	Q92993
P08912	P84996
Q13557	Q14571
P12931	P61586
P49207	P62750
P01111	Q13972
P78362	Q96SB4
P08246	Q9P2S5
406947	P17947
P20809	P32927
O95067	Q7Z5Q1
P38919	P63104
P12956	Q13573
Q07889	Q9P2F6
P21860	P22681
P19419	Q16143
Q70SY1	Q9UDV6
Q13972	Q9HAV0
O60262	P63096
P24864	P49841
P19105	Q9Y572
O60508	Q9UMS4
P61586	Q9Y3M8
Q15287	Q9UHX1
Q93079	Q9UKV0
P17252	Q6R327
P18146	P33993
P13569	P30153
P49841	Q12968
O95487	Q15436
O43143	P31946
Q9H4I2	Q9Y6X8
Q01844	Q9P2K8
P62312	Q9UK45
P22234	Q6ZVK8
P11166	Q16665
A8MT69	Q9HB96
P24666	Q9BYC9
P42356	Q9NWF9
Q09028	Q16777
Q05513	Q96IF1
P26368	Q96LR2
P62750	Q9UNX3
O60477	Q9NYJ8
P09467	Q07817
Q14566	Q96HA7
O43320	P08069
P84022	Q14192
P62277	Q99558
O95751	Q05516
P28827	P35222
P61073	Q9NRJ3
Q5QNW6	Q7L7L0
P46781	P78330
P14649	Q9H1R3
O95918	P35626
P42338	P43403
Q01668	Q05586
O14576	P50570
Q14028	Q9NZT1
P01243	Q9Y262
Q16543	Q92956
P01033	P08253
P08588	P63092
P41159	Q14626
P50993	Q92569
Q15038	Q92904
P23771	Q15475
Q07866	Q9UQF2
P01889	Q9Y266
Q96CW5	Q99459
P19320	P26010
P08514	P78509
P35558	Q9Y478
P01133	P14616
P07333	P42566
P01571	Q08334
P04899	P32248
P62714	Q9Y624
Q96Q83	Q9Y4A5
P19438	Q13158
P13535	Q99623
Q9Y2V2	Q9Y6X2
P04406	P16871
Q6VMQ6	Q9Y383
P02768	Q8ND99
P54253	Q9H4A3
P31323	Q92934
P35626	Q8NGN3
P00519	P46937
O00186	P18146
O15264	P06401
O60216	O95347
O60262	Q9NPH0
O60684	Q01433
P05109	Q8TDR0
P67809	Q13151
Q13683	Q9Y490
P22612	P36507
P18848	Q15418
P42701	Q9HBE4
Q8N9I9	Q96LR5
P63098	Q13042
P16885	P78314
O14508	O60674
P08908	P16520
P28070	Q8IY92
O00459	P26951
O00459	P35968
O15031	Q14164
P15516	Q8TAX7
P49736	P55201
P63215	Q13698
Q13114	Q9NP84
P61956	Q03405
O75494	Q07955
P62318	P83369
O75886	Q13094
P68400	Q05513
P68366	Q9H4B7
Q15388	Q9NS69
Q14687	Q5RL73
P62805	Q9NXR8
P55157	Q14008
P20916	P56693
P20042	Q13573
Q92956	Q99873
P43403	Q13094
Q15637	Q9BWF3
P12931	Q86X10
Q14152	Q9Y262
O14576	Q9GZM8
O00471	Q6ZT12
O14818	P11171
P19838	Q04206
P49662	Q14203
P32248	P55774
O15520	P09619
Q9P0M6	Q9UQL6
P57721	Q9UNW9
P19235	Q8IZI9
Q15910	Q9BPX7
O75376	Q07869
P24941	P35222
Q15003	Q9Y2Q3
O95398	P63096
O75528	Q9H8E8
Q13077	Q9Y6K9
O95256	P05412
O75886	Q99816
O94915	Q16611
P05787	P20333
P45985	Q15759
Q13136	Q9NS73
P18564	P20908
P78352	Q8N2Q7
P04049	P05129
P41235	Q15649
Q9BWD1	Q9Y4K3
O14672	Q99075
P47712	Q14344
O75390	P61421
Q00987	Q93009
P15172	Q08999
P62841	P62847
O60232	Q96NW7
Q9GZT8	Q9NRG1
O00161	Q12846
P10451	Q9NR12
P01106	P63208
O75962	Q13867
P45984	Q15750
Q00839	Q15653
P63000	Q9UIW2
P04054	P50148
P04040	Q06124
O60216	Q9UQE7
P48730	P61981
P16220	Q7RTR2
P40337	P41252
Q14164	Q9UMS4
P62714	Q13522
Q12873	Q8N2W9
P15248	P15260
O75937	Q16629
407035	P63151
Q9C0J8	Q9UKF6
O75832	P62333
P08670	Q8N283
Q13191	Q99665
O43674	P03891
P68431	Q9Y6Q9
P37231	Q9UBK2
P14784	Q8WXH5
P19388	Q9Y535
P11717	Q6VY07
P04628	P48436
P62140	Q9BXT2
P61326	Q969T4
O15254	P98175
P45984	P51817
P10720	P32248
P17612	Q6IN85
P40692	Q9UJX2
P45984	P84022
P24941	Q8WXE1
P11142	Q13233
P38919	P62993
O95163	P42772
O15514	Q9BTT4
P49703	Q96A57
P60709	Q07817
P31751	Q70SY1
O60262	P34969
P16220	P43354
P54284	Q9Y5P8
P20591	Q14653
O43255	Q16633
Q02556	Q96C10
P22612	Q15759
P23945	Q01094
Q9BTT4	Q9NVC6
O14949	P0CAP2
P25786	Q9H1Y0
P38936	Q13309
P19022	P35222
P49715	P53567
P68431	Q8N6T7
O75582	P63104
Q7Z478	Q9UG56
P07332	Q6NUN9
Q00610	Q676U5
Q05655	Q15147
O75367	Q15910
Q92905	Q9UDY8
P11229	Q5JWF2
P05556	P24043
P22681	P26951
O60341	Q99459
O14775	P08908
O14717	Q5RL73
P68133	Q9HAU4
P00751	P27918
Q99459	Q9UJC3
P01243	Q02413
Q92616	Q9UKV8
406935	P01116
Q06124	Q9Y3P8
P09471	P22612
P10276	P49788
P29590	Q86WT6
Q13315	Q96QR8
P63104	Q02790
P63279	Q92753
P46109	Q14511
P18564	P49023
P19388	Q13573
P26006	P29400
O60262	P48051
Q8IZH2	Q9P0J0
P60953	Q16584
P40126	P56693
P42338	P63215
P61247	Q6VMQ6
P14923	P36402
P23511	P33076
P07477	Q8TEW0
P23760	Q96NX9
O60493	P00519
P18564	Q05397
P35579	Q8TDR0
Q13315	Q6XZB0
P10275	P23771
O60504	P38159
Q15393	Q9UL18
P27482	Q13557
Q13535	Q8N4S0
Q9HCE7	Q9UJX4
P02452	Q13683
P62750	P62899
P04049	Q9C004
P63104	Q15041
P47914	Q9Y3U8
P29353	Q06124
P01137	Q13018
P78352	Q14160
P47712	P63261
P01579	P24394
O95639	P62136
P23508	Q9Y3B4
O15105	P01579
Q05397	Q13797
P27361	Q68DD2
O75461	Q96B26
P52306	P62834
P04049	Q13315
O60262	P84996
Q8NFH3	Q9NRG9
P51790	Q5T2W1
O60832	P43307
O95352	P60520
O95166	Q9Y4P1
Q15834	Q9UFG5
Q99963	Q9C0J8
P11940	Q14164
P35626	Q8NGE5
O43504	Q5JY77
P49959	Q13573
Q5T3J3	Q92993
P49888	Q13432
P67870	Q8NDZ2
O75815	Q01813
P62820	Q9HA65
P04637	P27694
P27986	P52198
Q12840	Q13625
P25398	P62266
P22455	Q9NP95
P26006	P26010
Q09472	Q9Y6X2
P02768	Q8NHM4
P05976	Q9UIK4
P09471	Q14831
O75508	Q8NI35
Q9H7D0	Q9HBH0
P84103	Q13247
P78509	Q13683
P16581	Q04206
P29353	Q9BVJ7
P04070	Q9UNN8
O14493	O15551
P08107	Q9BXA6
Q93034	Q96Q27
P04637	P62877
P01241	P15509
P50402	Q13813
P14784	P35225
P23508	P46926
P15880	P25398
P19419	P53779
O43278	Q96IP4
Q8IY92	Q96AY2
O75116	P35580
P04899	Q16236
O75909	Q07002
P24928	Q96H20
Q12968	Q15759
P04156	P22626
P40227	Q13573
Q5JQF8	Q9UIV1
P08865	P23229
O43306	P04899
Q13233	Q92918
P25787	Q9H8Y8
P98175	Q15637
P08754	Q86XP0
O95819	P15104
P08107	Q99759
P02778	P27487
P68104	Q12905
P54646	Q12778
P30154	Q9GZV5
P04629	Q99570
Q5KU26	Q9NV70
P53350	Q9Y5Q9
Q13547	Q99878
P19235	P63244
P21802	Q9Y6I3
P27824	P55072
P49815	Q15418
P41214	Q06609
P11172	Q9UKI2
P01562	P19235
Q15796	Q8N684
P41091	Q13347
P06401	P53778
O60403	P38405
Q13177	Q9UNM6
P07948	Q92608
Q14197	Q9BZE1
Q9BVA1	Q9HD67
P17948	P42224
O00144	O14904
P25963	P67870
Q01668	Q9Y691
P30679	P34981
O00329	P05107
O00238	Q6KF10
P25098	P51685
O15551	P56746
Q00610	Q9NZ52
P04406	P41743
O75343	Q02108
Q14CB8	Q8IXI1
P60880	Q16623
Q13156	Q96E14
P50148	P55085
O75475	P30041
P0CG48	Q9Y508
406951	P35226
P35462	P62873
P57059	Q53ET0
P30281	P42772
Q99459	Q9NPJ6
O00459	P09769
P12931	Q07666
P18850	P49768
Q13352	Q5UIP0
406887	P01112
O00459	P42345
P35626	Q8NGI3
407045	P00533
Q9H0E3	Q9HBM6
P01111	P05412
Q15759	Q8N5C8
P16871	Q9Y281
P30154	Q8WXS5
P37231	Q96EK7
P00736	P09871
O60231	P38432
P28482	Q8N5H7
Q12929	Q9UL45
P07197	Q9UKE5
P10275	Q96ST3
O00764	P63104
Q15047	Q15181
Q08462	Q8WZA2
O60934	Q92878
O15160	Q9NYV6
P01889	P15311
P15153	Q9H7D0
Q08211	Q8IX12
P21810	Q16586
P49720	Q99436
P43686	Q92753
P25106	P25490
Q5JY77	Q9H7E9
P63000	Q8WYR1
O94762	P36954
P17028	P57086
P61586	Q05655
Q9UBI6	Q9UBS5
Q7L0Q8	Q96QB1
Q99496	Q9Y385
O95433	Q14315
P10721	Q92729
P02741	P08603
P61421	Q9NRF9
P06239	P07900
P12931	P18031
P13725	Q5VWK5
P08754	P47712
P25445	Q9UNN5
O60244	P16333
P52757	P60763
P10914	P40306
P04222	P12004
P03372	P20290
Q15691	Q9Y4K3
O14776	Q9NZC7
Q01629	Q9H1J1
Q16658	Q9Y4K3
Q9P0J0	Q9UI09
P23588	P62258
O95166	Q99928
P52735	P62316
P00441	P07196
P31751	Q9H7J1
P62136	Q9UD71
O15264	Q15750
A6NHL2	Q8NCM8
P63098	Q9UJX4
Q16584	Q92918
P54289	Q13557
P48736	Q02833
P57727	P68104
P01589	P07202
Q9GZM8	Q9NRI5
P01106	P68366
P04637	P42858
P62805	Q9BQA5
Q712K3	Q9ULV8
Q13363	Q92769
P21673	Q13574
Q13616	Q8TCJ0
Q01105	Q15172
P31689	Q9Y4K3
Q06587	Q14781
P10914	P20226
P07437	P51149
P26010	Q05397
P01570	P48551
O96013	P31946
Q16659	Q9H7H0
P21246	Q99728
406959	P15311
Q06124	Q9Y4H2
P05423	Q15750
P36897	Q9C0J8
O75676	Q15759
P38432	Q13895
Q9BVJ7	Q9P2H0
P17612	Q00610
P30153	Q9Y243
O15083	O75145
P16220	Q8TD16
P61077	Q9H6Y7
P04637	Q12888
O15264	P28482
Q9NQW1	Q9NR31
P62258	Q05639
P04629	Q8NEB9
P04843	Q9NYS7
P09038	P68400
Q08462	Q9UQM7
Q99459	Q9C0C2
Q13188	Q9H492
P19474	Q13616
P26373	P46734
P52630	Q8N2W9
P15056	P46940
P42224	P42229
P18146	P22304
Q12933	Q93009
Q05655	Q9Y4H2
O15551	Q96AP7
P04406	Q99880
A6NIT4	P31785
P54105	P62304
O14543	P08887
O75964	P00846
Q96GA7	Q9UGJ1
P29992	P34981
P51685	Q07325
P46734	Q9UL54
P62875	Q93034
O43293	P10275
P09603	P17947
Q01844	Q8N4F4
A1A4S6	Q9HBH0
P29460	Q00653
P17612	Q09472
O15530	P42345
P16333	Q9UIF9
O60262	P21917
Q14980	Q9UM73
P01889	P22695
P49757	Q05513
P60953	Q9H8S9
O43464	Q13075
Q5UIP0	Q9NZL4
P09455	Q4LE39
O15553	Q96P20
P01116	P10398
P06748	Q99459
Q7Z434	Q9H1Y0
P23497	P45973
O95999	Q14289
P21918	P38405
P01889	P63173
P10276	P23769
P40337	P61604
P31994	Q06124
O95433	Q15714
Q9UBS8	Q9Y252
P25025	Q99731
O15527	P39880
P16403	Q04206
O75347	P40337
P42224	P48551
P04264	P27348
P08754	P27361
O14980	P98177
O76061	O95831
P61586	Q01449
Q9H461	Q9UBV4
P13500	P46094
Q96EB6	Q9Y543
P10415	Q15173
P63162	Q6Y7W6
P14415	P42338
P17612	P61224
P24468	Q13547
P35626	Q8NGK4
P01112	P42684
P58340	Q16478
P16860	P27487
P63261	Q9Y623
P09651	Q13243
P56524	P63104
Q15771	Q15797
P55157	Q9ULH1
O15524	P58753
P04629	Q9H201
P84996	Q7RTX0
O15379	P12755
P01236	Q01344
Q9H467	Q9Y2J2
O00193	Q9P283
O14640	Q9HAU4
Q15390	Q9BVJ7
O43521	Q07817
Q99570	Q9P2Y5
P50053	Q9H6Z4
P46094	Q9UBD3
P42677	Q00653
P14784	P15248
P05106	Q12929
P53778	Q16082
O43390	O95433
P25054	Q9UM11
Q13009	Q9H4E5
P63010	Q6ZU52
Q9P289	Q9Y3A3
O43169	Q9Y4K3
P10600	P84022
P04637	Q9H0Q3
Q13315	Q15326
Q96P11	Q99459
Q96GP6	Q9H2G2
P08151	P30279
P40337	Q9Y3D9
P23771	P42226
Q16514	Q9BRQ0
Q676U5	Q9HC29
Q14164	Q9UBT2
P36406	Q15637
Q9UL18	Q9UNQ2
O15479	Q13257
406991	P30304
O15111	O43524
Q14106	Q5JQF8
Q13315	Q9NYB0
O94941	P40692
O95166	P04350
P04406	Q99650
28442	Q99856
P53350	Q8IW35
P13501	P27986
P19105	Q13464
P08581	P10767
A4D0S4	P18084
P16220	Q53ET0
P00505	Q9UKE5
O43809	Q75N90
P00519	Q9NRY4
P06756	Q17RW2
Q7Z392	Q7Z6L1
P20671	P83916
O00303	O75822
P05019	Q9Y5S1
Q7Z6G3	Q9HC98
P09619	P29353
Q07890	Q7Z6B7
P22607	Q13191
Q6P0Q8	Q99962
P23470	Q13480
O15226	Q04864
P01571	Q14626
P08069	Q92529
Q13568	Q99731
P13945	P84996
P09769	P42338
Q14164	Q96A26
P26373	Q13233
P04183	P05060
Q13315	Q9UJW8
P11142	Q07021
P42677	P62081
P10599	Q86XK2
P12270	Q8TEM1
O15467	P61073
Q9BZL6	Q9Y5J3
O75592	P51668
Q13505	Q9HC24
Q16625	Q9Y5I7
Q15047	Q9BXR0
P15880	Q9H4L4
P30281	P38936
O00401	P42684
Q14164	Q4VC31
P38405	Q15617
P29992	Q9Y271
P04899	P27986
O75528	P17097
P13612	Q8IZC6
P52272	Q08170
P22612	Q8NFM4
P10827	P35637
P41250	P78545
O95487	P19174
P01243	P24752
P01889	P49321
Q12802	Q9H492
P17252	P63000
P20941	P22694
P78364	Q9BSM1
O14964	Q9Y4K3
P59768	Q14833
O43924	P54725
P07942	P18084
P51532	Q16695
51639	O00442
P0CG48	Q9Y253
P01112	Q15418
Q13315	Q5JSH3
O15379	P28702
Q92558	Q9Y2A7
P48634	P54253
P04183	P04406
P63146	Q6PD62
P26951	Q8IZI9
P49841	P67809
P41182	P42224
P32302	Q15835
Q96NG5	Q9NQT4
P22681	Q16827
O00329	P10827
P61081	P62877
P53778	Q8N5C8
P18146	Q9UQN3
Q13131	Q15717
Q13315	Q8TED9
P0C0S8	Q92769
O75626	Q9Y6W6
P38432	Q8TBB1
P29966	Q02156
P27348	P68363
Q8IVH8	Q9BX66
P06702	P13569
O14802	P53803
Q13885	Q96NA2
P04085	P09619
P02538	Q9Y3C0
Q07699	Q13555
Q86YM7	Q92569
P04899	P68366
O00151	O75582
P01116	P42338
P15336	P67870
P35080	Q7Z5R6
Q07889	Q9P107
P98170	Q9C0K7
P05771	Q8TEY5
P52198	Q96N67
P09038	P10721
O75582	Q15910
Q9Y3Z3	Q9Y5J5
O43353	Q4G148
P62136	Q9NP77
P01889	P41250
P02792	Q8IWF7
P49841	Q92997
P60174	Q15047
P20073	Q5SZQ8
P52597	P67809
O95376	Q9BVJ6
P01236	P24394
P0CG48	Q15717
P52630	Q9HBE4
Q08209	Q9UJX3
Q6P4R8	Q9H9F9
Q13573	Q14974
P09603	P09619
P63098	Q96LZ3
O75800	Q8IUQ4
Q07869	Q15067
O15264	P62879
A6NM45	Q96B33
O00470	P16220
P60709	Q9H9G7
P35658	Q8NFH5
Q8IYH5	Q9NS73
Q8TB72	Q9ULK4
P01303	P27487
O15111	P06753
Q92900	Q9UI30
O43741	Q9NQR9
P08865	P60866
P61026	Q9H3U5
Q13748	Q96RT8
Q13438	Q16665
P11309	Q96B36
P43307	Q9BVJ6
P04150	P28562
P61586	Q9BZ29
A0JLT2	Q13523
P63092	Q9HAV0
P35626	P62873
P19838	P35579
P38405	Q8NGR8
P09234	Q9BWF3
O43524	Q9Y243
P57721	P61086
P30480	Q08211
O94759	P49716
P62241	P62841
P00519	Q70E73
P07333	P15692
P07199	Q16637
Q9H0S4	Q9UL18
Q13509	Q13748
P30511	Q8N109
P36542	Q14197
P31947	Q9H1Y0
O00141	P02788
P46779	P62888
P17676	P32927
P62244	Q15843
P42766	P83731
O15111	O94832
O95182	Q9UI09
P25024	P34947
P62807	Q96KK5
P40189	P40763
P0CG48	P54252
O60762	Q9HAW0
P61927	P62891
O60716	Q99459
P12814	P62736
P03973	P28799
P61587	Q9P107
P25025	P42830
P46781	Q13233
P09919	P40238
Q13255	Q14344
O60733	P17252
P15923	Q06455
Q00653	Q8IU54
P61077	Q8TDB6
P21554	P50151
P01106	P55036
O15162	P12931
P62263	P62701
P16333	P21917
Q86WJ1	Q99459
P51692	Q13287
P48730	Q96B18
C9JDP6	Q9UDY2
P17948	Q99961
P55854	Q9UBE0
O14925	O75365
P51888	P98095
P52564	P60763
P47736	Q6ZN04
P0CG47	Q9HC16
P17301	Q01955
Q13185	Q5T6C5
P19013	Q9BQ83
P00519	Q9UBS5
O15511	Q92747
P04070	P04183
Q7L576	Q9NYB9
Q13555	Q14432
Q9H8T0	Q9UJC3
Q13263	Q13794
Q63HM2	Q96MT8
Q7Z7J5	Q8TBK6
O75937	P22626
P41159	Q16665
Q08209	Q8TD86
P25391	Q14118
Q13432	Q8WUB8
P01889	P04222
P10301	Q13671
Q8NHQ1	Q9H5J8
P51654	P56706
P12272	P53350
P62979	Q05195
P52597	Q8IYB3
Q7L0Q8	Q9H7D0
P08648	P13942
P63104	P78527
P02686	P54253
P01876	P02647
P45983	P54829
Q14686	Q9NWQ8
O96014	P56705
Q16612	Q96ID5
P62269	Q9HCK5
Q14157	Q6ZVL6
P62875	Q9BTM1
P16885	Q68DD2
P05412	Q9Y243
P46778	Q07020
P41252	Q99558
P04899	Q02818
O75023	P31994
P29317	Q9NRA1
P10721	Q96J02
O43543	Q06609
Q9NX02	Q9Y2Z0
P49716	P62805
O95251	Q96FC9
P04183	Q12840
O96009	P63104
P46781	P62273
P08138	Q92914
P05771	P11234
P62993	Q92743
P13637	P32418
P04637	P48729
P60763	P98171
P01111	P53778
P15311	P60709
Q96KM6	Q96QK1
O60412	P35626
P06241	Q99259
Q14164	Q9UBB6
554210	Q9Y2M5
P31152	Q9UQC2
O00329	Q13480
P11171	P51148
Q15013	Q15645
P01100	Q08050
P50150	Q14831
P35580	Q9BUA6
P08134	Q9Y3M8
Q92530	Q9BQY4
P20823	P31946
O14610	O14827
P04279	P22735
P01571	Q8IU57
P04198	P33992
O15264	P13797
O14920	P30086
P27361	Q16828
O43914	O95944
P63279	Q13569
P19438	P25445
P31994	Q92835
O76071	P22087
P36896	Q8WUH2
P54253	Q9Y618
O15379	Q96QV6
O60925	P54257
P51513	Q8TAQ2
Q9NP79	Q9UN37
P35568	P45984
P54578	Q15819
P13569	P40145
O95750	P21802
P18621	P62987
Q06330	Q86X95
P55072	Q14191
P18848	Q9Y243
O14727	P55211
P45983	P62714
P55157	Q14315
P30304	P63208
P40763	Q8N2W9
P12314	P22681
P01566	P16871
Q9H0A0	Q9NX58
O43708	Q9H2G2
P63096	Q9NPG2
P19525	P63000
P42681	Q92569
P04183	Q8NBE8
O15111	P08238
O43670	P52272
P08908	P28221
Q5RKV6	Q9NQT5
O60437	Q93009
O94927	Q7Z4H7
P43405	P98077
P09471	P24530
P54920	Q13190
P28702	Q03181
P08246	P49715
Q96IX5	Q9BUV8
P01137	Q8NER5
P48023	Q9UNF0
P12956	Q96FF9
P10415	Q96LC9
P23246	P27348
Q9HAU4	Q9UBK9
P21333	Q9NYA1
O95166	P41145
O60264	Q10586
P21796	P60520
P49759	Q9BZL1
P19174	Q13480
Q15831	Q9UGJ0
O15056	Q9H2G2
Q13573	Q9Y266
P46940	P58107
P46781	P62244
P11021	P13569
O14492	Q16620
O60296	P14867
P24821	Q9UKX5
P54578	P62979
P35568	P42345
O15264	P08754
P29353	Q13588
P02545	P16104
P20936	P29320
P78406	Q9H1B4
P23508	Q96AG4
Q9H0H5	Q9UKW4
Q9BX67	Q9Y624
P06400	P55345
P30153	Q5THK1
P06748	P61073
P61224	Q5T3J3
P24385	Q9Y3I1
P32121	Q8NH21
P25440	Q9NV56
O14715	P63279
P00403	P62258
P46527	Q9UGJ0
P67870	Q9UHY1
O00257	P12757
P07996	Q13683
P42224	Q8WXG1
O60269	Q9Y3M8
O60359	Q969Q6
Q9NPJ6	Q9NVC6
O75170	P54253
P04626	Q92529
Q12841	Q8WZ42
P18146	P48506
Q9BVK8	Q9HAW0
P01889	P06748
Q8WWL7	Q9NYG5
P56524	Q93079
P62424	Q92901
P61371	Q8TE12
Q9H2X6	Q9UBE8
P09919	Q8N6P7
P50219	P52945
P20963	P29350
O00574	Q99616
P17612	P48058
P27348	Q15139
Q01082	Q9UKG9
P31785	Q8IZI9
P05556	Q08380
P49711	P67809
Q15427	Q92841
P15248	Q99665
O95999	Q14525
P08107	Q14197
P19429	Q9Y5P8
P00367	Q14197
P05386	P32969
Q96EZ8	Q9Y230
O95455	P27986
Q9Y2Q3	Q9Y6M1
O60739	P55884
P61981	Q07021
P01375	Q13469
P05305	P46379
P78527	Q15596
P52630	Q13547
P23229	Q8IZC6
O95295	Q16539
P14635	Q8NHZ8
P68104	Q99459
O14905	O60353
Q13705	Q8NER5
O94761	Q9Y248
O14745	P14060
P56524	Q99879
P35575	Q13131
Q96JB5	Q96QR1
P11171	Q99436
P20138	P46109
O75914	P04049
Q13535	Q92769
P10415	Q07812
Q9BUM1	Q9UGJ0
P29350	P38484
P35609	P68366
P37108	Q9NX58
P61964	Q01658
O95999	Q9NPP4
P05386	P62888
P20333	P25705
P49281	Q96PU5
Q00005	Q9H0K1
P19086	P49802
P26992	P29350
P22694	Q13698
P24394	P29460
P40227	Q8NEV4
O15287	Q9NW38
P46783	Q9Y6K9
P01571	P26992
O95715	P46094
Q8N3R9	Q9BYG5
O15264	Q13485
P08069	P15692
P51817	Q8IWT1
P08514	P26012
P25025	P30679
O75146	Q99459
O00459	P16520
P19793	Q15650
P22612	Q86YV6
P09619	P27986
P06241	Q07912
P46100	Q96PY6
P51532	Q13535
P11171	P63261
P42694	P62993
P24522	P51532
P06493	Q15717
O43261	Q9NUQ8
P51948	Q00534
O15530	Q16513
P08138	P52797
O43395	Q8TBK6
Q04206	Q96JB5
P20042	Q14194
O14933	Q8ND25
Q13315	Q99575
Q969G5	Q9UBC2
Q13733	Q92569
P25445	Q06187
P19838	Q86UA6
O95166	Q9NT62
P07202	Q99665
Q13017	Q9H4E5
P62745	P78559
P48552	Q92753
Q15054	Q9HCU8
P01106	Q9UNF1
P08138	Q9Y5V3
Q10570	Q6ZVL6
P05231	P48551
P48357	Q9NSE2
Q07021	Q9UKV8
Q5EB52	Q8NHQ1
Q71DI3	Q9UJW3
Q14457	Q9BXM7
O00401	P06239
P16220	Q12772
O75306	O75489
O15131	P32119
P00533	Q06190
P07384	Q15078
P35080	P63261
Q96S59	Q9Y478
Q5UE93	Q9C040
P01241	Q14626
P26992	Q9ULV8
P20671	Q93079
P52198	Q8N1I0
A8K6C2	P16471
O75521	P32121
O43261	Q9NVJ2
P23396	P46783
P35354	Q13164
P38398	P54727
O43776	P49023
Q02156	Q13237
O75438	P03886
P53708	Q13683
O00401	O15145
Q07889	Q96N67
P14373	Q9BUH8
P20671	Q86U86
P18089	Q03113
P09466	Q96ID5
P35913	Q13956
P0CG48	P45974
P63151	Q05513
O00499	Q8TB24
O75807	P20264
P15153	Q9UNA1
O75461	Q99708
Q92747	Q9BY76
O60262	Q14832
P08575	P09619
P23246	Q9UHD2
P13747	P43627
Q8IYD1	Q96Q15
O43663	Q53HL2
O15519	Q13158
P61513	P62906
P23508	P49321
Q5VTD9	Q6X4W1
Q9BQY4	Q9BTL3
P53779	P63215
O43586	P62750
P38398	Q92922
Q13705	Q96RT1
P58107	Q9Y4K3
P09038	Q07889
P04406	Q07820
Q13007	Q8IU57
P09471	P47712
O75159	P42701
P48436	Q12933
O14641	Q96BN8
Q68EM7	Q9HBH0
Q96C10	Q9NXV6
P62140	Q06432
Q15910	Q9UBS4
P35372	P35626
P20340	P40337
O75122	O94817
P19838	P27708
P25490	Q14209
P62487	P62875
P62834	Q92569
O43617	Q86SZ2
P15153	P51805
Q9H553	Q9Y5Z4
P19387	Q7KZ85
P63261	Q04864
P35222	Q96NW7
Q14197	Q15046
P31751	P49841
P08575	Q99569
Q53FE4	Q7L5N1
Q01081	Q15287
P55795	Q01130
Q96EY1	Q99759
P05231	Q13261
Q13748	Q96NA2
Q15303	Q16611
Q96DC9	Q9Y4K3
A6NL08	P35626
O75962	Q9NV70
P50613	Q00534
Q13432	Q8TF65
Q9BQ52	Q9UHX1
P49916	Q96T60
P12004	Q9UK53
P42261	P62136
P04156	P25788
P39019	P62857
