#node1	node2
P47813	P54253
Q9HCK4	Q9NRR5
P12956	P61758
Q8N7P3	Q9Y5I7
P60709	Q13233
P11802	P84022
P33991	Q9Y5N6
Q9NYJ8	Q9Y6K9
P32121	Q96R28
P11142	P32121
P01112	Q8IV61
P22681	P42336
P22301	Q96ST3
O60216	Q02224
P22670	Q99459
406989	P08581
P04049	Q13393
Q00653	Q92734
P26006	Q17RW2
O43187	Q7L8L6
P20248	Q9UM11
P21583	P29317
P31943	Q14103
P27540	P41159
P35680	Q9BYF1
P25205	Q9BXL5
Q15287	Q8WUQ7
P14635	P62805
406980	P54253
Q01201	Q13748
O95257	Q8NBN7
P11387	P49916
Q70YC5	Q9NRI5
P48357	Q07869
O43439	Q13951
P60510	Q14164
P51692	Q9NRG1
P01178	P16333
O00329	P09693
P26232	P63104
P24530	P56645
O00253	Q9UGJ0
P98182	Q96KQ7
P22694	Q14571
A8K6C2	P17181
P01574	Q13007
P01563	P15260
Q8IWV7	Q9UBS4
P20749	Q04206
P53350	Q9NR09
Q96EZ8	Q9BQD3
P10415	Q15173
P42766	Q9UL18
O14508	P16871
P35626	Q8NH90
Q01344	Q8IZI9
O95166	P46934
Q93077	Q96A08
P05412	P62324
P09619	Q9BQ66
P42858	P62993
O95622	P62873
Q9BQD3	Q9UJ41
P32302	Q99731
Q92765	Q9H1J7
P26641	P49589
O60504	Q92841
P61077	Q14258
Q16665	Q9GZT9
P63092	Q3MJ16
O75197	P56703
O00459	P63211
P04637	Q13155
P17096	Q13315
P17612	Q02750
P18847	Q96ID5
O75943	P35249
O43556	Q16586
Q9UJX2	Q9Y620
P61073	Q16663
P01848	P01850
Q14197	Q9BZE1
Q05586	Q15303
Q15560	Q96DV4
P14784	Q15464
O60262	O95467
P49642	Q9Y265
Q13255	Q14344
Q8IZ07	Q99717
Q13237	Q96BA8
P23508	Q14197
P61313	P84098
Q14055	Q8NC60
P46531	Q5TA89
P12931	P47928
O60674	P05013
P60709	Q15286
P25963	Q9NYJ8
P61978	Q99459
P13521	P27986
P43034	P68402
Q9UM13	Q9UNH5
406992	P52797
P01106	Q9Y676
P01106	Q9NZF1
Q02539	Q9UQ80
P19387	P51681
P33991	P78527
P29466	Q9C000
P54257	Q9NZM5
P35222	Q9Y3R0
P26012	P29400
P04439	P26715
P29597	Q99062
O76003	Q6FI81
Q13573	Q15029
P11532	P60709
Q16611	Q9Y371
P43243	Q13573
Q14194	Q96JB5
P43146	P62266
Q04721	Q8IZL2
P13807	P54646
P62263	Q00005
P56856	Q8NI35
O15525	P26367
P22681	P23467
P10644	P42345
O95715	P51681
Q16531	Q8NHY2
P46779	P62906
Q13938	Q9Y383
Q13283	Q9Y4K3
P05023	Q15628
P35626	Q5TZ20
P23246	Q99717
P31151	Q92905
Q13285	Q9H2G2
P50552	Q13683
Q16891	Q9BQ95
P46734	P80192
P62256	Q9H0F5
P05455	P40337
P61077	Q9BZY9
O14530	Q9P2H0
Q9C0C7	Q9P2Y5
P06213	Q9UQB8
Q02763	Q12913
P01137	P07585
Q8IV45	Q9NWZ3
P49736	Q99741
P06730	Q9HBH9
P11055	P61586
P54289	Q15173
Q01844	Q13485
O75791	Q8IWV1
P01106	Q92820
P41182	Q9NYC9
P46776	P83731
O15355	P08621
O95602	Q53T94
P54105	P62316
O75051	P07332
P31995	Q16539
494336	Q02750
P01286	P27487
Q6VMQ6	Q9P2E9
P15018	Q9HC73
P42858	Q00535
P08514	Q8IZC6
Q12933	Q14397
O00401	Q15811
P49336	Q9UHV7
P42574	Q9Y297
407027	O15226
O75689	P19338
P13569	P30153
P49748	Q14197
P62333	Q9UNM6
P37231	Q9UM63
P16150	Q8N201
O60462	Q13214
P50148	Q9NS75
Q13315	Q14004
P28340	P37173
9757	P06241
P51817	P54710
P68431	Q9UPP1
Q01974	Q9Y5V3
P46379	Q96S82
P11142	P27348
P42338	Q99490
O43157	Q9NWH9
P01137	Q13330
Q13255	Q96LZ3
P46736	Q6UWZ7
O60543	Q05516
O15479	P62899
Q02750	Q7Z569
P12956	P22415
P01588	Q8IU57
Q96B26	Q9NQT5
P17987	Q04206
P55036	P62979
P60866	P62266
Q05516	Q9NPJ4
P61077	Q16643
P63208	P67809
P25963	P56279
O43390	P31943
P23193	Q8N7H5
P09467	Q96D59
P34931	Q99836
P15336	P22694
P54253	Q9NR31
Q96F24	Q9UQE7
O14974	Q13464
Q13465	Q92769
O00329	Q9Y259
P62805	Q9Y468
P24385	Q9H9B1
Q14457	Q9Y4K3
Q02156	Q9ULK5
P58107	P63010
P19438	Q9NXR7
P28482	P54709
Q0VG06	Q14469
O43741	Q92574
P17542	Q9Y5B9
407033	P04899
P17987	Q15257
O15479	P46778
Q01094	Q14680
Q13115	Q14194
P03372	Q13233
Q9BRX9	Q9Y3C6
Q16659	Q9UJX4
P54646	P98177
Q16630	Q53G59
Q14240	Q9BZ23
P27348	Q99759
Q9UBC5	Q9UIG0
P78347	Q06187
P15927	Q8TDY2
P54274	Q9BSI4
O95067	P41002
P61962	Q8TEW0
P63104	Q92974
O75084	Q93097
P62701	Q99558
P32121	Q8NGS0
P00813	P04150
Q8N5U6	Q969T4
Q03111	Q9UHB7
Q6UWE0	Q9UIF7
407024	Q01453
P28482	Q15418
Q5W0V3	Q9UGN5
P48169	Q9H0R8
O75694	Q9UKX7
P01112	Q13972
P24278	P45984
P01889	Q9Y2R2
Q13469	Q15306
P38405	Q8NGF8
P05093	P22888
P11021	Q9Y6K9
P04183	Q09028
Q13535	Q96RL1
P35913	P63211
P42568	P68104
O94829	P26367
P18564	P21815
P61224	Q9HAU4
P06239	P11912
P13686	Q05516
O60496	P01588
Q99459	Q9UL03
P60602	Q13546
O15031	Q92854
P00533	P23229
343477	Q16665
P11926	P84022
Q8TD86	Q96LZ3
O75928	P52630
Q14738	Q9UF02
P43004	P62993
P16871	P37802
P04637	P27695
P62312	Q9Y4Z0
P07858	P55957
Q04206	Q92769
P52565	Q15011
P62917	Q9HCK5
P63261	Q9ULL8
Q07817	Q9UKY1
O60508	P31943
O75461	P30304
P61266	P63027
P22004	P49716
O14529	Q13547
P32246	Q04941
Q9HBE5	Q9NYY1
P22736	Q8TAE8
P62140	Q8TEY5
406899	P38936
P08047	P30273
P62879	Q9UBY5
P21860	P41240
406929	O75116
O15335	P16144
P26441	Q99665
P21246	P47756
P05388	P36578
P26367	Q02962
P09012	Q15287
P52948	Q7RTX8
P49888	Q13432
P01909	Q5UIP0
P13500	P32246
P63208	Q16589
Q92956	Q9P2H0
O75925	Q12772
P11802	Q02556
O15160	Q53T94
P20020	P62258
P18084	Q13753
Q8IXH7	Q9ULA0
P61981	Q9HC77
O75943	Q13315
Q14457	Q9H3D4
P02778	P32302
P01034	P54253
P16671	Q9UGJ0
P04637	P11021
Q8IY92	Q9NSD9
P02768	P81605
P61201	Q9H9Q2
P32121	Q8NH94
P43146	P46783
Q13432	Q15811
Q15834	Q8TBB1
P62136	Q13557
Q15637	Q9BQA1
P01106	Q75T13
Q14181	Q9UBN7
O14933	Q14258
Q9H4E5	Q9P107
P22455	P42566
P01106	P09455
P63104	Q92905
P01567	Q969J5
P62899	Q01844
P26368	Q13838
P49841	Q96A73
O75525	Q8TBE0
Q5VVX9	Q86TM6
P10301	Q8TDF6
Q13242	Q5JVS0
Q13554	Q8TEY5
Q16629	Q92620
P11233	Q96KP1
P35626	Q9UGF7
P52198	Q7Z5H3
P35968	Q96B97
P05231	Q04864
P16220	Q9UBT6
O15379	Q9UIS9
Q6P1J9	Q92797
P24390	Q9HAW0
406948	Q9NP90
P15018	Q01113
Q16890	Q969L2
P51149	Q9NY65
Q5SRE5	Q8NFH3
O95551	Q9Y4K3
P08047	P22304
P09972	P27540
Q01094	Q16254
O14920	Q9BYH8
Q5TH69	Q96RG2
P42704	Q15653
P04637	Q9NX09
P10721	P42224
Q9UPX8	Q9UQB8
Q13573	Q14247
P26992	P29459
P28482	P63218
P03897	P51970
O15144	P12830
P35626	Q8NGD3
P62937	Q9NZ81
P13942	Q9UKX5
Q8N448	Q8TBB1
P17612	Q14957
P02545	P35555
Q92831	Q9Y605
Q96L14	Q9UFG5
P45984	Q07820
O75821	P11171
Q96Q83	Q9NV56
Q9HAW0	Q9UDX5
P32121	P47893
P15036	P42771
P01023	P20073
O95644	P01106
P30530	Q07912
P48736	Q9UM73
P32121	Q8NGM1
P05107	Q9UBP9
O60739	Q9Y3B8
Q14164	Q9Y4L1
P20671	Q13111
Q12929	Q9BYC9
P43034	Q15046
P62993	Q15139
P05783	P63010
P01243	Q9UNM6
P27348	Q9UI47
P25789	Q9BQ83
O94806	Q9H492
O76075	P42574
P02768	Q15758
P27361	P54710
Q9BY44	Q9Y4K3
P58546	Q9H8T0
O43524	Q13485
P59998	P63261
Q13153	Q9NWT1
Q7Z6G3	Q9BY27
O14965	Q15435
P35790	P42336
P12004	Q99708
P08069	Q9Y264
O15111	P07437
Q8IY92	Q9C0B1
P00533	P46940
Q92830	Q9UPT9
Q16637	Q9NY12
P26641	P84077
P05023	Q15910
28881	Q13323
P17301	P29400
O14964	P35240
407044	P00533
Q13330	Q15717
P08648	P56199
O43719	Q13573
P01730	P06340
P13236	P32246
P15153	Q8TCU6
O15372	Q13347
P01563	P48551
O60508	Q15366
O00410	P60520
P48634	Q10570
O14717	Q9GZR7
P61077	Q6UVK1
P78330	Q14011
P25024	Q9UBD3
P25445	P51681
P30153	Q66LE6
P62993	Q5SQ64
P01308	P08138
P21860	Q9Y371
O14544	Q8N6P7
Q02930	Q13237
Q13287	Q92793
Q13535	Q92541
P48357	Q9P0W0
P04156	Q93070
P01106	Q04637
P49821	Q14197
P42771	Q16254
Q06190	Q06432
O60341	P10275
P63215	P84996
P21462	P84996
P51677	Q8NHW4
P01562	P42702
P38405	Q8NGL9
P25098	P49682
O76096	Q9H788
P49368	Q00653
P02751	P98095
Q99759	Q9NYL9
O00505	P07910
P04049	P06241
P63167	Q9NRX3
Q8WXD5	Q9Y3F4
P04083	P62714
Q13362	Q9UF02
P04637	Q01831
P54619	Q9C0K7
P61923	Q13315
O75616	Q14197
P05015	Q08334
O15446	P78527
Q13098	Q9UBW8
P36544	Q9HBG4
P18031	P62070
P18146	Q13015
P61353	P62906
P68431	Q16531
O14746	Q06124
Q99627	Q9Y239
Q13643	Q14192
P60228	Q99814
P16152	Q9UET6
P61081	Q9Y4K3
O75593	Q15796
P08107	Q99759
P29317	P52798
Q04206	Q9UNN5
P08887	P23458
P41586	P50150
Q7KZI7	Q92997
Q13315	Q9NR30
P32969	Q07020
P51817	P63027
O60934	P15336
P01100	P35354
P98177	Q96EB6
P08670	Q8N6T7
P01023	Q15583
Q15628	Q7Z434
P07900	Q15185
P13569	Q14444
O00487	Q96CS7
P48643	Q13233
O14775	P27986
P68543	Q9H814
P02787	P78314
P28482	P61952
O43707	Q13555
P42285	Q13535
P31947	Q8NEM2
O43741	P22694
P61604	Q13432
Q8IYD9	Q9UGN5
Q13573	Q96BN8
P16333	Q99572
O00308	P0CG48
P07948	P42338
O14640	P78368
P27986	P48736
P07602	P13569
Q02556	Q92793
P06400	Q13547
O75569	P29353
P04637	Q9BUP3
Q9UJX2	Q9Y3Q8
P58876	Q08945
P48443	Q15648
P14151	Q04759
P04632	P07384
Q05397	Q14031
O00459	Q9UK08
Q5QNW6	Q9UQL6
P62136	Q9UF02
P25963	Q15653
O43187	Q9C0D7
P02647	Q14151
Q00005	Q9BXL8
P63000	Q9Y5S8
O14796	Q13291
O75381	Q13547
9757	Q6ZW49
O00267	O14744
P18754	Q99832
P38936	Q969G3
Q9H4K1	Q9UHY1
P07437	Q9Y375
O43521	Q15172
O43889	Q9Y243
P04183	Q7L5N1
P21266	Q9H1Y0
Q99877	Q9P0M6
Q16637	Q9NYR9
P39656	Q8TCJ2
O75306	P35232
O00422	P61247
P11388	P68400
P42574	Q13813
P19438	Q5VWQ8
O95229	Q6P1K2
O15047	Q6UXN9
P00519	Q92466
P0CAP1	Q13574
Q92851	Q9UNN5
O15379	O75533
Q08722	Q12983
P12004	Q9UNS1
P18754	P98095
P49642	Q13114
P06730	P29590
P19419	Q15759
P62316	P62318
P30480	P62158
Q13889	Q92759
O60896	O95467
O60503	P63211
O14654	P48039
P20042	Q05516
P38936	P39748
O60237	Q02045
Q14738	Q8WXS5
P38936	P78396
P62280	P62753
P06239	P43403
P0C0S5	Q9Y265
Q2QGD7	Q99684
P63104	Q14764
P17301	Q8IZC6
P32121	Q99558
P51828	Q16566
O95819	P07437
P38398	Q99708
Q16650	Q9H2G4
P10828	Q96ST3
P12830	P14923
Q9HCU5	Q9Y6B6
Q4VXU2	Q9NY30
406950	P04637
P14678	P38432
P13612	P62834
Q15759	Q9BY84
O43242	P43686
P21802	Q99961
P35637	P55795
P17612	P59768
O15553	P25963
Q7L590	Q9Y248
P60520	Q86SG6
O00560	P12931
O75607	P01106
Q8WV28	Q92918
O95166	Q9UN88
Q9BTE3	Q9H0Y0
P63096	Q13698
P12931	P20774
P28370	Q12830
Q8TEX9	Q9UKV8
O75592	P61981
406987	P13497
P10912	Q9NYY1
P15880	Q14451
P41182	Q15361
O60739	Q9NRN7
P08100	Q8WTQ7
Q00005	Q9Y580
Q7Z6G3	Q9BVI4
P0DJD1	P63279
O14807	Q96PV0
P08069	Q9H4P4
P04626	P46108
P30048	Q96S38
O75431	Q16891
P48740	Q9UK32
P48552	Q92753
O96020	P24941
P18621	P62829
P43121	Q01094
P08138	Q96FE5
O95067	P38936
P17612	P54284
P06454	P18754
O15524	Q13261
P08134	Q13177
P46108	P54253
P35998	P54725
P60520	Q99460
Q5VTD9	Q96HC4
P30101	P40763
O43707	P26232
P30480	P49720
Q13554	Q13557
P38936	Q13107
Q8IU57	Q9UHD0
P62891	P62913
P06753	P51955
P23258	Q6NZ67
P28482	Q05209
Q9NRR5	Q9P2K6
P26715	P30466
Q15181	Q5MNZ9
P28749	Q15654
P01574	Q14627
P10321	Q14952
P33992	Q13315
P10809	Q9NR28
P42574	Q16236
Q07817	Q96LC9
P07358	P10643
P68431	Q09028
P51684	Q9Y258
P16144	Q01955
P54259	Q9Y219
P35626	Q8NG99
P51817	Q02641
Q9Y266	Q9Y478
P01242	Q9UHF4
P56545	Q9H171
Q14181	Q99612
Q08378	Q9HD26
O14965	P68036
P22612	P55011
P62993	Q93079
O95072	P30154
Q8IVH2	Q9H334
O60502	P54257
P54257	Q9H0I3
Q07889	Q8IV61
Q15714	Q5T3J3
P08637	Q15759
P38398	Q13085
P61764	Q13393
P41220	Q9P2D0
P46108	Q07890
Q09472	Q9H3D4
P35250	P40937
P62330	Q8N1F7
P22681	Q15303
P26951	P29460
O14965	P20936
P26368	Q14103
Q9BTT4	Q9NPJ6
Q99835	Q9NRP7
P01857	Q14773
Q86UW9	Q9UM47
Q969J5	Q9UBD9
P07108	P54725
O43541	Q96J02
P42681	P52735
P48058	Q9UQM7
P62829	P62888
O14965	P35222
Q13237	Q16558
P63218	Q92569
P51965	Q9Y6M9
P49716	Q8IWT1
407024	Q00534
O75970	P56856
P14635	P53350
Q02556	Q9Y4K3
Q13315	Q9NXX6
O15145	Q16659
O15111	P19438
P01106	P28066
P16234	Q92569
P01112	Q15052
Q5JWF2	Q9HAV0
P45973	Q5T3J3
P08514	P12109
P08473	P41235
Q96TC7	Q9P0L0
P01111	Q16204
P06241	Q9Y2H0
P04626	P42684
P01616	P22392
P32969	P62913
P04083	P27694
O95166	P18505
Q13522	Q66LE6
P62829	P62906
O15143	P59998
P46736	P51587
Q15047	Q8N5U6
Q96D31	Q9P246
Q99459	Q9UID3
P01106	Q7Z2Z1
P62837	Q9NVW2
O00257	Q14781
P12107	P18827
O43678	O96000
P41161	Q14242
P01588	Q13261
O43541	Q15796
O60353	P56704
P41279	Q08380
P61966	Q9ULC4
P18146	Q04917
P39023	P46779
P01106	P43246
Q96KM6	Q9Y2K7
P98164	Q9UQF2
Q07157	Q9UDY2
Q6QNY0	Q6QNY1
Q12778	Q13557
P43364	Q8TBB1
P53618	P61923
O75970	Q9HB19
O94973	P63010
A0AVT1	O15198
P43360	Q8N163
O14933	Q96EQ8
Q99615	Q9BUB5
P17858	P27540
P01871	Q9P209
O95813	Q9UJU2
O43586	P06729
Q9HC29	Q9Y2Z0
P15336	Q8IU81
Q5VTD9	Q9HC77
P04792	Q5RL73
P17252	Q8TAA9
O15085	P55157
P08238	P62993
P35626	Q8NGR4
O75376	P56524
P61619	Q15714
P15153	Q7Z5H3
P09455	P10276
Q15796	Q9H0M0
P22626	Q00005
Q13009	Q8IXI1
P04150	P40424
P84022	Q05516
P10415	Q8IVG9
O75486	Q12962
Q14442	Q92535
P24385	Q15717
P18206	Q9NYB9
Q96RT1	Q9H2G2
O00159	O14908
P05387	P62899
P08575	Q9Y3C5
P02461	P08648
P56706	Q9Y5W5
P62249	Q14164
O95484	P57739
O95467	Q16658
Q12986	Q13151
Q8NB91	Q9BTP7
Q07955	Q86U42
P35222	P51451
Q16828	Q8IYF3
P10644	P62993
Q08043	Q5TCQ9
O00214	P08254
P34897	Q14164
Q07889	Q9BZ29
Q13635	Q14192
P16220	P68400
Q13153	Q9H1R3
Q05209	Q13480
P27986	Q8IY22
P08195	Q99623
P36952	Q8IY92
P29992	P48736
Q15019	Q9UHD8
Q99259	Q9H2G2
P07900	P10275
406970	P04637
P05556	P27701
P10398	Q9UNS2
P31947	Q12788
Q99570	Q9C0C7
O96013	P17081
Q05195	Q13489
P0CG47	P13569
P05783	Q13191
O43586	P42768
P84022	Q8TF09
Q96I34	Q9UHX1
P52815	Q04206
O00327	P35869
P58166	Q04771
P30939	P50150
Q96HP0	Q96L33
P12270	Q8N1F7
P61586	Q9BUA6
P56880	Q9UDY2
P31751	Q14738
P09651	P55795
406904	Q92945
Q15797	Q9NYG2
Q92974	Q9H4B7
P30443	P43629
Q96AQ6	Q99598
P22415	Q15466
P34947	P46092
Q8IZD4	Q9NPI6
Q15653	Q9P2K8
O43149	Q92561
Q14197	Q6IN84
Q03518	Q13158
P01243	P62714
P05231	P48357
P18074	Q13216
P05014	P26951
P35626	Q8NGY1
Q15047	Q96HS1
Q52M93	Q9NPQ8
O75533	Q9NZC7
P07498	P19784
P51665	Q9BRP4
Q12959	Q6P1M3
O14625	P51686
Q16543	Q9HCD5
Q2QGD7	Q99962
P29597	P48551
P23458	Q8NEB9
P10276	Q8N2W9
O00422	P04792
O75461	Q8N488
P61513	Q02543
406933	Q9Y2M5
P53778	Q16829
Q96PU8	Q9BQA1
P06401	Q8WYR1
O94850	Q96B97
P19174	P49916
P48169	P60520
P07355	Q9Y6R4
P05387	P36578
P56704	Q14332
P07711	Q6UXH1
O14625	P52630
O75478	P41235
P18146	Q8WV35
O15105	Q13485
Q969R8	Q9Y664
O43543	Q06609
P19793	P22736
P48736	Q13733
Q15388	Q99689
P41134	Q13485
2310	P84022
P52198	Q96BY6
P42830	Q14103
O14686	Q6UXN9
P23508	P49674
P23276	P51811
P05106	Q9Y4G6
P22301	P42702
P62258	Q7Z353
O15446	Q08945
P19838	P63000
P08047	P25490
Q09472	Q86Y01
P29474	P35609
O00501	Q8N6F1
P20809	P26951
Q13315	Q13363
P05412	Q13478
P67870	Q16625
P52747	Q9Y333
P16871	Q71U36
P42224	Q7Z2W4
Q07666	Q68CZ2
Q13438	Q15796
P17812	Q9Y4K3
P19338	Q99558
P19438	P55210
P47804	Q96EK5
P42345	Q9Y4H2
O00482	P20823
P10412	Q86U86
Q16795	Q9Y5V3
P17813	Q04771
P27348	Q9GZV5
Q14686	Q9UM73
Q96QB1	Q9Y3M8
Q96Q15	Q9Y5P8
A6NMY6	P16104
O95704	Q06481
O14757	P15927
Q96CW1	Q96KG7
P16144	Q16363
P52655	P52657
P52298	Q14164
O14920	P10145
P11142	Q6WCQ1
O14576	Q13748
Q14BN4	Q9Y6E0
Q8WYR1	Q9NSB8
Q96D15	Q9UMX1
P0C5Y9	Q93079
P18146	Q9HCG7
P22455	Q9HAU4
P05106	P25940
P38405	Q8NGG4
P06241	P37840
Q8NHH9	Q9NS25
P30679	Q00722
O15444	P51685
Q09428	Q13936
P05771	P0C869
P00747	P07355
P25963	Q9Y2U5
Q15080	Q9Y5S8
P04637	Q14151
P02751	Q16610
P26951	P52333
P52757	Q92730
P62993	Q92529
Q6PJT7	Q9UPT5
P01106	Q14839
P53350	P56537
P04637	P04792
P63261	Q16186
Q12933	Q8TBE0
Q7Z3C6	Q99570
P62140	Q16821
O15198	P60981
O75417	Q9UBZ9
Q12986	Q15287
P42338	Q6ZUJ8
P38405	Q8NGE9
P35626	Q8NGG4
P14784	Q9HBE4
O75533	Q13315
P18146	P35913
Q15648	Q9BWU1
P25490	Q92560
P01116	P20936
P31946	Q9HCG8
P02545	P24723
Q99877	Q9BTM1
P40337	Q92830
P20042	Q9P2H0
P28335	Q01668
P13498	P35228
Q8NBZ0	Q9H981
P05023	Q8WYR1
Q8N5Z5	Q8TBB1
P17612	P61586
O60739	P37802
P00533	Q8WUM4
P28482	Q07889
Q01081	Q14103
O75379	Q96AJ9
P17181	Q9UKB1
P62913	Q96LD8
P18146	Q12923
P08047	Q92819
P01303	P28566
O95391	P16220
P62993	Q9Y478
O00141	P04406
Q8NEM0	Q9NYB0
P08107	P50542
P60709	Q9NSD9
P20333	Q05639
P27986	Q13111
O75095	P46109
O60551	P10415
P49716	P50591
O14654	P42336
P27986	Q9ULV8
P17509	P55347
P01589	Q13191
P62837	Q86UW7
P22392	Q9Y230
Q96PN6	Q9HAV0
P19338	Q00987
P12931	Q13094
P12107	Q13797
P45983	P54829
O43809	Q9UHD1
Q12974	Q8NE01
Q04721	Q9NZ42
P52198	Q9P227
P29460	P42702
O95221	P32121
P27986	P48023
P06493	P20700
Q13200	Q14644
P55769	Q5T3J3
P54253	Q15800
P43364	Q9BXY8
P13569	Q15370
Q13315	Q9NVC6
P0C0S5	Q9Y6I4
O15211	Q14194
P32927	P40933
P16473	P23458
P27348	P31947
P12111	Q13683
O75365	Q9Y5Y2
O43353	P27361
O75496	Q14566
P62993	Q9NZV5
O60260	Q16342
Q5VYS4	Q9Y4K3
P62304	P62318
P25942	Q16548
P63151	Q9NWZ3
P06239	Q13432
P51991	P55795
P18077	P39023
Q13573	Q15021
P27986	P31749
Q13200	Q9P2S5
P32121	Q8NGG0
O75400	Q9UKY1
P19876	P51679
O00305	Q00005
P50150	Q01668
P16220	Q7Z624
P51116	Q9NS73
P29317	Q9Y264
Q9UM00	Q9Y2Q3
O14610	O60503
Q14197	Q8NE86
O76003	Q9BZL6
P01584	P14778
P16144	Q14031
P18146	P18858
51639	Q9UKE5
P62899	P83731
P07766	Q99759
P32780	Q6ZYL4
P04049	P62834
O60663	P51116
P53778	Q05397
P18564	P29400
O43353	Q13469
P46199	P67870
Q13573	Q9UKL0
O75832	P62191
P99999	Q9UPW5
O14964	P56545
P11802	Q16254
Q8WUI4	Q93077
P07947	Q99704
P11487	Q99502
Q8NCG7	Q9UG56
P29692	Q9Y4K3
P01892	P61769
O95870	P48201
P07333	P52803
Q14194	Q9NRH1
P02768	Q9UKG9
P24385	Q9HCS4
Q9BWN1	Q9P0V3
P01889	P60900
Q5SZQ8	Q9NWB1
P10276	Q9UL19
O95931	P68431
Q13137	Q53FD0
Q01094	Q92831
P04628	Q14469
P28482	Q13485
P01579	Q13261
A8MTJ3	P59544
P14672	P37231
P46092	P51671
P09486	Q13418
P38405	Q8NGL7
P68036	Q13064
P27694	P39748
O14964	Q99698
Q16778	Q9UKV0
Q13444	Q5TCZ1
Q15714	Q16795
P49257	Q8NI22
O14610	Q16539
P04899	Q92806
P36897	Q12931
Q13137	Q15906
P07477	P62993
P42338	P42702
O15479	Q13257
P05771	Q9Y2U5
P11234	Q96D71
P12956	Q96RP7
P17096	P23511
P13647	P25054
P14415	P17612
Q99618	Q9UM11
Q14627	Q969D9
P22681	Q07666
O00587	Q99466
Q13219	Q15796
P01009	P27824
Q14240	Q9Y262
P31946	Q7L8J4
P35968	Q9GZP0
P53778	P61952
O43809	P00488
P00533	P52798
O75400	P10586
O43639	Q9P286
P62851	Q9HCK5
A5PKW4	Q96S21
O95813	P41221
O14974	P10916
P01116	Q9NS23
P04637	Q03468
O14980	Q9UPY3
P56199	Q08043
Q9Y3A3	Q9Y4G2
P49675	P58012
P08575	P10912
P09429	Q04724
P22626	Q15366
P22681	P42702
P30480	P83731
406991	P08887
P15170	Q9HAU5
P07437	Q9NRI5
Q96T23	Q9UPN9
Q8NEA9	Q9NWB1
P16234	Q9Y264
O43586	P42766
O95997	Q01094
P15056	Q04759
P78318	Q9Y5J5
Q5JR59	Q8N720
O14920	Q9Y6K9
P24821	P26006
P12814	Q9NP98
P62266	Q15843
P16234	P52798
P61081	Q13573
P10275	TZF
P10912	Q9GZX6
P05141	Q04206
P20073	Q9UMN6
P51888	P98160
P49841	Q14134
O95602	Q9NYV6
P31995	Q9Y6Q6
P49703	Q8IWV7
P19174	P68104
P28566	Q9P2W3
A8K8P3	Q99459
O43765	Q12805
O15111	P35568
A8K6C2	Q01113
P08069	Q5JWF2
Q08116	Q9BWH2
P31785	P78552
P01106	Q92664
P62805	Q15672
Q5QNW6	Q6UXN9
P04406	Q14469
P50502	Q14164
P56945	Q13813
P09651	P38159
P42345	Q70Z35
P15248	P42229
Q969T4	Q9Y679
P17844	Q6WCQ1
O95990	P10599
Q13077	Q93009
P05549	P62993
Q04724	Q16637
P04792	P63104
P22612	Q9H0K1
O60508	Q8IWZ8
P39019	P62081
P68431	Q92769
Q53TQ3	Q9H9F9
O15111	P98177
Q9HAW0	Q9P031
Q08170	Q92620
P68431	Q9NR48
P13987	Q15149
O94811	Q01959
Q15819	Q5UIP0
P22612	P35222
P19793	P24468
P56524	P58876
P01889	Q86SX6
P37173	P61586
P01566	P31785
P01106	Q15172
Q14565	Q9Y620
A8K6C2	P48357
P17612	P48051
P27635	P62424
P28749	Q13574
P54257	Q9HC52
P01889	P55735
P0C7N5	P35626
Q14318	Q9GZT9
O60266	P08754
P0C0S5	Q99496
P08581	Q92835
O95837	P08172
P02766	Q15047
P01106	P22681
O96001	P30154
P0CG48	Q99062
Q92796	Q9NSB4
O60244	Q96HR3
O15360	Q14469
P46783	P98095
P0C1H6	Q13547
P21333	P22694
Q8N4C6	Q9Y224
P04439	Q8N743
407045	P00533
Q8TD86	Q96DU7
P07949	Q9NR46
P21860	Q9Y4K3
P62837	Q96PM9
P61244	Q14582
Q16651	Q6VMQ6
Q07890	Q5VWQ8
P49918	P53779
P61353	P62750
Q15366	Q9P2I0
P11182	P20333
P10914	Q8NEV9
P09619	Q07890
O95751	Q9H5V7
Q15906	Q9NRQ2
Q16539	Q9Y6W6
Q03518	Q15788
O60907	Q9HB71
P14174	Q9UET6
P23508	Q9Y3B4
O76003	Q16659
P62195	Q99459
O00487	Q8NDT2
P62158	Q96HU8
P36575	Q8IZ40
P06702	Q01995
P51116	Q93062
P17844	P50616
O14656	Q14204
P62380	Q8IY92
Q16665	Q9H6Z9
Q02833	Q8WWW0
P07910	P16104
O43557	Q12933
O14764	Q9NRR5
O75694	P01889
P08123	P23229
Q13432	Q9BX70
O60763	P62330
P63104	Q8WWI1
Q15287	Q9BU76
Q8N684	Q9NZC7
Q8WXI9	Q9H3N8
A2IXV5	P43405
Q99873	Q9HC24
O96020	P49918
Q93009	Q9HAW4
P04637	Q9BUJ2
P19105	Q14164
P60604	Q8WWF5
P01100	P01116
P52735	Q12874
Q12933	Q13233
P27361	P63218
Q15654	Q9H0E2
O75154	Q9H4M9
P01133	P09619
P0C5Z0	Q93079
P68366	Q9Y6G9
O95837	Q9Y271
P46531	P48736
Q9UBY9	Q9UJY1
P78396	Q14697
P67775	Q9H0H5
Q8TAQ2	Q92769
P61978	Q92620
