#node1	node2
P22695	P31930
Q96AH8	Q9H1Y0
Q71U36	Q9HCK5
P25100	Q14315
O95467	P51828
O75396	P40337
P37231	P38936
P55957	P68400
P55036	Q9Y5K5
P00403	P00533
Q99459	Q9UJC3
P05013	P32927
P63165	Q9UER7
P49005	Q9HCU8
Q14934	Q96LZ3
P03372	P22692
O15530	Q9Y383
Q15560	Q5QP82
P61981	Q9UI47
Q15819	Q9BXR0
A6H8Y1	P20226
Q09472	Q13569
P34897	Q14164
P35268	Q99459
P54259	Q04724
P04004	P06756
P29597	Q13651
P21673	Q9P2H0
O15379	Q99623
O60674	P68431
P54652	Q9H816
P16520	Q92806
O75528	Q8IYH5
Q13573	Q9Y383
P54259	Q16527
O75578	P06756
A6NF89	P38405
P30086	Q9UET6
Q13490	Q96B02
406952	P01106
P09919	Q13651
P17020	Q13535
P49759	Q9BZL1
P22694	Q02846
P56703	Q6FHJ7
O43157	P61587
Q05513	Q9BYG5
P15036	P62380
Q6P158	Q9NY93
O43504	Q5JY77
P12814	P18206
P42229	P67775
O43290	O75554
P00568	Q14192
Q68CP9	Q6STE5
O00151	O60739
P52272	P67809
P01303	P25101
O15169	P39687
P50613	Q92759
P18206	P35579
O75578	P29400
Q14416	Q9UK08
Q8WWL7	Q9UJX5
O75445	Q9P202
P46778	Q02543
P16104	P25440
Q6UXL0	Q9UHD0
Q7Z4H7	Q9Y580
P29372	P62273
P55854	Q7L2E3
A6NIT4	Q9UHF4
Q09472	Q15672
P01116	Q07889
O60925	Q96RY7
P23258	Q9NRI5
P38398	Q99759
P42766	P62891
P43146	Q05397
Q8IXJ6	Q9UBN7
P04049	P30556
P60880	Q8IUH5
P48643	Q99570
P02775	P20827
P17980	P28566
P31751	P49840
406901	P24864
Q96B02	Q9UKV5
O00213	Q8NEU8
P01106	Q9BXJ7
P16234	P21781
P17252	Q13522
P15941	P35222
P01023	P12544
P63096	Q9UBS5
O43639	P26641
P62837	Q96DX4
Q03154	Q99614
P62140	Q05586
Q13573	Q9UQ35
Q03111	Q16695
P31946	P63104
P10275	Q04917
O15264	P30153
O95390	Q13705
O14936	Q9H4G0
P49023	P56945
P38936	Q04724
P04179	P61247
P57086	Q9NX65
P17612	Q16539
P27986	P36897
P04626	P42338
P18564	P21815
P25445	Q12923
P43354	P62195
P34931	P78380
P17252	Q99941
Q13797	Q9NVD7
P62158	Q86XI6
P49643	Q14181
P27348	Q6WCQ1
P51398	Q9Y6K9
P51681	Q99731
Q9H8E8	Q9NRF9
P46776	P62829
O43463	P11802
P51532	Q01201
Q99613	Q9NRX3
O14493	Q96B33
Q16778	Q8IUE6
P36507	Q07889
O75051	Q92730
P10415	Q14457
P19438	Q9UKB1
P24941	Q13416
P01116	Q15349
Q9H7H1	Q9Y5J5
P33993	Q9Y478
P10276	Q09472
P40763	Q00535
O75182	O75461
P01589	P29350
P10276	Q15466
P29317	Q9NQ66
P60228	Q9H9Q2
P61313	Q9Y3U8
P28676	P54253
442900	Q99835
P62837	Q96EQ8
P12109	Q9UBS4
P07196	Q12873
P22392	P62807
P47712	P55210
P46776	P61513
Q05516	Q9P209
P27348	P45983
P61158	Q9BPX5
O43166	P62834
Q8IWZ8	Q8IYB3
P54259	Q9Y4B4
Q01130	Q14103
Q13315	Q9H2K8
574484	P15692
Q14527	Q9HAW0
Q9HCM9	Q9Y2X8
P16152	Q9UKE5
O14730	P0CG48
Q13435	Q9Y580
P25054	Q08379
O95336	Q01844
P04637	P29474
P16860	P27487
Q13402	Q9P202
Q6DKJ4	Q92997
P02647	Q96EN8
Q92835	Q96B97
Q9Y6D5	Q9Y6D6
P51532	Q92922
P08670	Q9Y572
Q86Y13	Q9H0E2
Q9NRR5	Q9UBP4
P16298	P48454
P04156	P10809
Q9BQA1	Q9Y5B0
P05107	Q9UQF2
P17612	P54284
P30876	Q9NWA0
O95352	Q9H0R8
Q15021	Q9NTJ3
O95837	P30989
O60603	P07437
Q15831	Q8N1F8
Q8TCU4	Q96KG7
P48058	Q13224
A0JLT2	Q9ULK4
P17535	P56279
P06241	P35568
O95433	Q92988
Q8TBK6	Q8WYA6
P62805	Q9UNL4
P01106	Q15172
P78352	Q9NQT8
Q9NZ42	Q9UM47
P61927	Q9NY93
P36578	Q9Y3U8
P62424	P83881
Q04206	Q12905
Q13683	Q17RW2
Q15648	Q71SY5
P01033	P08253
O14965	Q8NE35
Q9BX69	Q9C000
P25054	P63104
O14920	Q99558
P02766	P98164
Q06187	Q8WYR1
P38405	Q8NGY1
O60762	Q92956
O15111	Q13748
O43639	P48740
P14174	Q92956
P59768	Q16539
Q06432	Q66LE6
P56537	P62714
P05014	P48357
P08134	Q9BZ29
O95376	Q9NPD8
Q9UL18	Q9Y4W2
P03372	Q09472
P56945	Q9Y6K9
P62330	Q9HB71
P31947	Q07866
P46940	Q13573
O75800	Q8IUQ4
O43889	P49841
O00422	Q15287
P02686	P09237
O43306	P63218
P04198	P42771
O95989	P13056
P03372	Q9H467
O00267	O43148
574457	Q99626
O43918	P33778
P20823	Q8IUC4
O43525	O43526
Q8N5R6	Q9Y2I6
P16410	Q96CW1
P27540	P53041
P04070	P04183
P23634	Q12959
P14373	Q8TES7
P05198	Q13573
O94906	Q9UQ35
P41235	Q09472
P53539	Q13547
P62993	Q92945
Q13352	Q8TC92
Q13315	Q8IZS8
P41279	Q02750
P03905	P03915
Q08211	Q14191
P01568	P78552
P16333	Q13094
O14641	Q9BQY4
O15460	P04637
P35609	Q92831
P14678	P62308
P50993	Q92569
P46379	P62979
P28288	Q9HAW0
P07333	Q6S5L8
P61956	Q9NX76
P62857	P62979
O15392	P42574
P10415	P31751
Q15147	Q9ULW2
Q8IXH7	Q8N8Q3
P43487	Q14164
O95997	P49716
P06756	P25940
P62633	Q00577
Q15750	Q9Y6K9
Q13257	Q14164
A6H8Y1	Q9HAW0
Q9UJX3	Q9UNH5
O00459	Q9UJM3
Q01196	Q09472
P25787	P40306
406947	P51608
Q6I9Y2	Q96FV9
P15813	P27824
P05162	Q7Z569
Q99814	Q9H6Z9
P35968	Q96PU5
O75970	P56750
Q8N752	Q9Y2T1
Q6ZU52	Q96ED9
O43353	P57678
P15880	P61247
Q16620	Q96S59
P54257	Q9H5J8
O15551	Q8N7P3
P41586	P62879
O15239	P03923
P07237	Q86YB8
P06400	P63244
Q00653	Q9Y297
P12004	Q01831
O15121	P60228
P60763	Q5T5U3
Q15014	Q6NV75
P01574	P10912
O43463	P24864
P07737	P18206
P10809	Q07820
P10451	P24593
P22612	P61224
P16422	Q6GTX8
A6NDB9	Q6IA17
P09874	P16403
P12956	P62070
P53350	Q4G163
P58107	Q9P2S5
P16885	Q8WYR1
P0CG48	P49427
P13807	Q8IY92
P17480	Q9UBW7
P18827	P21741
P62140	Q10570
Q13485	Q16625
P45983	Q12778
P32121	Q9Y4A9
O75398	P01116
P31749	Q15027
P00441	Q08209
Q09472	Q13315
P05556	Q16787
O00505	Q9Y247
P62263	Q9UIJ7
O43318	Q9UGI9
P01106	Q9NYK5
P01106	P57088
O14744	P12755
P50549	Q16659
P06493	P20700
O43566	P20701
P35580	P63261
P38936	P56524
Q13315	Q4VC05
P62837	Q9ULK6
O15169	Q9Y4X0
P05000	Q14627
P62241	P62244
P23508	Q13617
Q96B26	Q9H0D6
P09104	P50995
Q99459	Q9UJX2
P14416	Q9Y5P8
Q15750	Q99558
P45973	P68431
O95782	Q9Y6I3
P46459	Q99459
P07602	Q9ULX9
O75582	P53778
Q14790	Q96J02
P61586	Q9H2X3
P20042	P55010
P01106	Q9H300
P55210	Q14164
O14874	Q5W0B1
O75376	P19793
Q00005	Q9ULJ3
Q07817	Q9H2V7
P35968	P46108
Q16082	Q9UJY1
P52756	Q08170
O60934	Q8WXE1
P22612	P60510
Q01344	Q13432
P00533	Q9Y490
P15923	Q02363
P09619	P29353
Q9UHR5	Q9UK32
P18074	P51948
P21127	Q9BTM9
P67775	Q86US8
Q15714	Q9Y241
P16885	Q9H400
P68431	Q96ES7
P08100	P63211
P25054	Q15047
P49792	Q96EE3
P02538	P02768
O60353	Q9Y6F9
O15042	P52756
P21802	Q9H4P4
Q15906	Q92993
407024	Q9UBC3
P07910	P52597
P01100	Q9Y6K9
P48736	P61073
P58107	Q9BT40
P19367	Q14197
P13010	Q15233
Q99459	Q9Y4B5
P61077	Q9UPQ4
P08621	Q9Y3C5
P63279	Q13426
P34931	Q99558
P21802	Q96PU5
Q08999	Q13547
P62258	Q9UHD2
P57678	Q15714
O60343	Q9Y243
P08754	P43115
Q12772	Q92793
Q15149	Q6WCQ1
P07900	Q92597
A8TX70	P53708
O43353	P08138
P38405	Q8NGZ4
C9JDP6	Q9Y5I7
Q13573	Q8N6R0
P48634	Q13099
Q06830	Q16186
P01567	Q01113
O95402	Q9UHB7
O15530	Q9H814
P01106	Q7Z698
O14576	Q96NA2
Q6T4P5	Q9NRL3
Q12933	Q9H857
P61981	Q7L7X3
O15350	Q09472
Q13009	Q96L33
P61106	Q86TI0
P08069	Q96J02
P52907	Q9Y478
Q13573	Q9H4B7
P98082	Q86YT6
O76094	P30480
Q9P2S5	Q9UQE7
P41221	Q01973
P08842	P21281
P62491	Q5JSH3
P13807	Q9H0R8
Q07021	Q9UKV8
P60866	Q15843
P62987	Q9Y3U8
O60232	P51946
O15085	O95433
P04406	P16871
P32298	P49238
Q04206	Q04724
P35637	Q15365
P35251	Q13315
P01127	P35968
O00559	P03372
Q07820	Q92934
P20309	Q96SB3
Q13309	Q16589
P46459	Q8N1C3
O95639	Q13573
P16220	Q53TS8
P28074	Q00653
Q13557	Q8WXS5
P48739	P61968
P15692	Q03014
O43493	P11717
P19525	P42224
P61077	Q9C040
Q53T94	Q9Y2S0
O75367	Q99877
P43246	Q92830
O14986	Q9BTU6
Q96IF1	Q9H4B6
Q93100	Q9UQK1
P01889	Q13263
O00193	P30480
O94967	O95990
O95819	Q2KJY2
P01116	Q01201
P35579	Q9BZW7
O15514	P52435
Q00653	Q08211
O75159	Q99062
Q07020	Q16186
P01112	P05412
P40337	P58876
P05019	Q9UK32
Q14204	Q15714
O14492	P04626
Q16659	Q9UQ07
P01106	P42772
P41235	Q9Y2X0
Q14511	Q9UM11
P17066	Q99459
P10275	Q13888
P35609	P68032
P05113	Q01344
Q9BUV8	Q9NVI7
P61077	Q86UD3
P06493	P19525
P62955	P63151
O43318	Q16543
O43741	Q16877
P61158	Q07890
P53805	Q08209
O43365	Q16254
P05787	Q9UKW4
O00459	P62879
O43592	Q99759
O60566	Q12834
P0C5Z0	Q99879
P04628	Q14469
Q6PID8	Q8IVD9
O00442	P20700
P16104	Q9H0E9
P29460	Q99665
P16333	P26992
P02458	P53708
Q9BQY4	Q9NX55
P24522	Q16539
Q12852	Q70Z53
P09234	P98175
P52198	Q68EM7
O00291	Q9NWB7
O14640	Q76N89
O00257	Q9Y4K3
Q6UY11	Q6UY14
P17612	Q16816
P46781	P62847
P25786	Q9P0V3
O43186	P26367
P39748	P61421
P12931	Q9UL51
O14640	Q9Y4D1
A6NER0	P62258
O00151	O75582
O95298	P51970
O75956	P01023
406905	Q9UL51
O94916	Q13557
O60732	P35269
P07237	P16104
O00329	P08754
P05000	Q8N6P7
O14640	Q155Q3
A8K6C2	Q99062
Q14164	Q92985
P05556	P05771
O43242	Q16401
P04004	Q13683
O00574	P10147
P31930	P99999
Q13352	Q9NWY4
P20809	P78552
O00305	Q14738
P51685	P78423
O75159	Q08334
O00329	Q8TCU6
P68104	Q03405
P26045	P61981
O94817	Q8NC51
P05556	Q92536
P19438	P31689
P40145	Q8WZA2
P12004	Q15819
Q8IXI1	Q92608
Q9NQT5	Q9Y3B2
P68363	Q13509
Q8NHY6	Q9H7E9
P23378	Q14197
O15524	P29597
P62487	Q8WVC0
Q15796	Q8WXI9
P42574	Q16082
Q9NWF9	Q9Y4P8
Q13216	Q9UNS2
Q96CS2	Q99871
P35626	Q8NGR4
Q14584	Q16543
O43665	Q9NPH0
Q15349	Q99640
O95197	P41227
Q9NPB6	Q9NUG6
P43405	Q8N149
P27695	P30480
Q02543	Q9UNX3
O60925	P55854
Q14CB8	Q9H4E5
Q04206	Q8WTS6
Q9BY84	Q9UQF2
P03956	P18847
O95347	Q6IBW4
P45973	Q9UER7
P22090	P46782
P32121	Q8NGV5
P35626	Q9UKL2
P26992	P40225
P05412	Q10586
P67870	Q9BV68
O75751	P55157
O14920	P36888
P18846	Q9HCP0
O43761	P01106
P38405	Q8NGH7
P21673	Q9Y3C7
P36888	P51692
P05015	Q13261
O43745	P19634
Q7L5N1	Q96RU7
P38936	P55273
O15264	P48643
P06493	Q13112
P15880	P49841
P11362	P61328
P19793	P24522
O95500	P56748
O15397	P20333
P49137	Q9NX58
P04637	P20338
P00519	P12018
Q00005	Q9NR30
P22736	Q9Y5K6
Q9NZN5	Q9ULL4
P06127	P06239
O60331	P98164
Q6DKJ4	Q9UGP8
Q96EE3	Q9UKX7
P06493	Q13952
P84103	Q07021
Q96JB5	Q9BSJ2
P27986	P36888
P62244	Q15843
P13501	Q92985
P11308	Q15669
P04049	P10415
P24394	P41159
Q5EB52	Q6QNY1
P01569	P15509
P02647	Q9UJW9
P32418	Q13733
P02533	P02768
P08648	Q8IZC6
P0C0S8	Q8WUI4
P52597	Q15427
P01019	P13727
Q13554	Q9NZT1
O15530	Q9H8T0
P07550	Q5TCQ9
Q14194	Q9BXM7
Q9NPP4	Q9ULZ3
P31995	Q8NHJ6
O14920	P42574
Q9H936	Q9P2S5
P14316	Q03518
P15498	P52566
P08727	Q9NYB9
O00602	P48740
O43617	Q86SZ2
Q16537	Q9UM73
P32456	Q92734
P24394	Q8WXH5
P35568	Q06124
O95931	P68431
P17844	P84022
P51617	P63151
P02647	P04053
Q8WYR1	Q9ULV8
P12931	P55196
Q13137	Q8IYF1
P01303	P08172
O43676	P03923
P62888	P63173
O75586	Q99798
O15131	Q9UI14
Q96AH8	Q9Y6G9
P32121	Q8NGM8
P18847	P53779
P04179	P23508
O43318	P11142
P52333	Q99062
P32121	P46092
Q12834	Q9UJX4
Q14457	Q15149
P24385	P42226
P06493	Q93063
P05413	Q59H18
O60239	Q06187
Q13009	Q9NS23
P27986	P62873
O75365	Q8NBQ5
P06730	Q13542
Q07817	Q92934
Q6ZVK8	Q96GX9
P15509	Q8WXH5
Q8N122	Q9UGI9
P12980	Q9HA65
P37108	Q9NY93
Q8N8J6	Q96PY6
P31751	Q07352
O60359	P63151
O75794	P61421
O94972	Q6ZU52
Q96PF2	Q9UJT2
P17405	Q9BVJ7
O43924	P63096
P32121	Q15617
407021	P27986
O60828	Q5T3J3
P0CG48	Q7LG56
P10599	P27695
P51610	Q00005
O75475	P63165
Q9NTJ3	Q9Y5J5
Q13219	Q15796
O14828	Q9H1C4
O43313	O96017
P45985	P46108
P61088	Q6UWE0
P36897	P49354
O43617	Q9Y5R8
O95453	P49137
P24864	Q14209
P25786	Q13177
P68400	Q16236
406929	O75116
P27361	Q9P2Y4
Q15393	Q15843
P01106	P08047
P45973	Q13472
Q96L33	Q9NZN5
P62993	Q02543
P62256	Q9Y508
O14737	Q5UIP0
P29374	Q92769
P62829	Q99558
O95477	Q13424
Q14512	Q14526
P49368	Q9H0Y0
P42262	Q14957
Q13501	Q14596
P13797	Q9UBN6
P01889	Q9Y3F4
P25786	P25787
O75581	P58335
P06396	Q8TBX8
P19388	Q6PD62
Q93079	Q99878
P07910	Q14164
P62995	Q08170
P60484	Q86UL8
P23409	P41134
Q13573	Q99460
O60861	Q14457
P10275	Q96ST3
P01225	P21918
P18564	Q16363
P20248	Q13490
O75643	P40337
P16471	Q8IZJ0
O15530	Q13485
P46094	Q15835
P35626	Q8WZ94
O95786	Q13114
P62993	Q14324
Q13242	Q16629
P56134	Q9Y478
P51693	Q8WUB8
P16220	Q09472
Q99880	Q9UPS6
P15927	P51681
P04899	P30542
P05412	Q99966
O75791	P61978
P55327	Q14164
O76000	P32121
P42574	Q13489
Q14332	Q9H1J7
P27986	P35968
Q9HBE5	Q9UBD9
A4D1P6	Q13315
P16104	P54132
P36957	Q14164
P18146	P35226
P40337	P49720
Q96KM6	Q9Y283
O14733	Q99683
Q16539	Q99956
O43187	Q9Y4K3
P15056	Q15349
P31751	Q96BA8
Q00005	Q71UM5
P62937	Q08209
O95208	P22607
P50750	Q13573
Q86WN2	Q9UHF4
O95398	Q15759
O60285	P31749
P16989	Q13573
P62987	Q16659
Q15572	Q9Y2S0
P29597	Q13261
P46783	Q9BQ70
P01374	Q71U36
P22234	P56537
P17676	P45452
Q5JSL3	Q8IXI1
O75376	Q86T24
P10071	Q15648
Q12894	Q9Y6K5
P02794	Q14194
Q86U06	Q9BWF3
Q96QV1	Q99759
P38159	Q07955
Q08379	Q8N2Y8
Q9BWN1	Q9P0V3
Q15018	Q9HAU4
P15884	Q6ISU1
O00487	Q9UNM6
P27361	Q9BX93
Q9H1C0	Q9HAV0
Q8NBS9	Q96HE7
Q00653	Q6P2Q9
O43290	Q99459
P27986	P40189
O15264	Q92734
Q12789	Q13535
O75445	Q8WXG9
P25024	P78556
P08107	P20333
Q13315	Q9GZT6
P19544	P26368
P46940	P62330
Q96L33	Q9P107
P18077	Q9UKV8
C9JDP6	O95484
P16298	Q14934
Q9H0R8	Q9NRD5
A6NMZ7	P18564
Q4KWH8	Q9ULU4
P55795	Q12906
Q03112	Q92793
Q14161	Q96DR7
O15047	Q5QNW6
O15126	O15127
P40763	Q16665
O75791	P04626
Q6ZUM4	Q9H4E5
Q06330	Q92830
O14807	Q15283
P04899	Q16539
O95886	P46108
P63261	Q01449
Q96NY9	Q9H816
P57739	Q8NI35
P19823	P36542
P53778	P61244
P38398	Q92793
P04083	Q7L5N1
O95998	Q9NZH6
P29353	Q16659
O15162	Q15637
O95832	P56750
26012	Q5VTD9
Q15155	Q6VMQ6
P27694	Q13156
P00533	Q92915
P38405	Q8NGI3
406938	Q13464
O60832	Q99973
O96020	P24941
Q99873	Q9HC24
P22612	Q92934
P00533	Q9HCE7
O15264	P08754
O15258	Q16891
P55160	Q7L576
Q15116	Q9BQ51
Q13748	Q9UHD2
O14964	Q99698
O43147	Q9NRX1
P33897	Q9UBJ2
O96019	P68133
P01730	Q9Y297
O43741	P35348
P43405	Q9ULY5
P08670	Q99459
Q96GD4	Q99459
A0JLT2	Q9BUE0
O15264	Q14765
O75030	P01100
P01570	Q14626
P63098	Q13522
Q13573	Q9NVI1
Q13535	Q8N680
P13807	P36873
P12814	P16144
O75367	Q9Y5B9
P35626	Q13606
P43351	Q92878
P56748	Q9Y5I7
Q9H1Y0	Q9UQ80
O60493	O75558
P46527	P51948
P21580	Q9Y3C5
Q16531	Q9UKV8
O15054	P68431
O15479	P62280
P09496	P53675
P43243	Q00653
P50552	P63104
P30281	P42229
P62945	P83881
P19012	Q9BVI4
P04626	Q13153
O94868	P35790
O95168	Q86Y39
P62158	Q00653
Q5VTR2	Q9BRP4
O95989	Q9NX63
P62753	Q00005
P30480	Q01105
P07910	P22626
P51693	Q15047
P06213	P98077
P36578	Q9C026
Q8WW43	Q9UM47
P07948	Q8IZP0
O60266	P17612
P02768	P16871
Q13561	Q14164
O15111	O75962
O60508	Q8IX12
P55157	Q9HCQ7
P38159	Q13573
P28715	Q9NRG0
P01236	Q99650
P19174	Q8TEW0
P01857	P02787
Q06830	Q9Y572
P0C0S5	Q9BY41
Q9BTM9	Q9H1I8
B1A4H9	Q01113
Q10570	Q9P2I0
P22736	Q9HCE6
P01133	P0CG47
Q96BJ3	Q96BK5
Q96NA2	Q9BQE3
P05112	Q03060
P60709	Q08043
Q8TAQ2	Q9UIG0
O76080	Q9Y4K3
P24941	Q99708
P42224	Q13555
Q13535	Q9H3H1
O43390	P84103
P06493	Q8NE35
P14672	P61106
Q8WXG9	Q9P202
P01106	P49720
P06241	P43121
P17612	Q13522
P06241	Q9BXM0
P30273	Q06547
P00519	P06239
O75419	Q15714
Q15021	Q99459
P00519	Q15303
P52701	P54277
O00505	P10070
P62993	Q96AQ6
O60664	P51151
P53805	Q9Y4K3
O43908	Q29983
Q12756	Q13315
P10636	P63104
P42575	P68400
P50616	Q17RY0
O15372	Q9UBQ5
O94966	P13569
P26368	P26599
P09919	P26992
P14866	Q00839
Q08945	Q9HCK4
P61952	Q13936
P04350	P25963
Q9UET6	Q9UKK9
P41134	Q9NQB0
P55854	Q09472
P46094	P80075
O95166	Q16445
O75182	Q9Y6D9
O00442	O14874
P13569	Q92673
O15455	P42336
P14921	Q9UER7
P51812	Q13164
P62745	Q92851
407037	P02786
Q96DU9	Q9UFF9
P08047	Q9BYW1
P18621	Q02878
O43353	Q12933
O43390	Q9Y285
P01243	P08581
P19876	P51681
Q06413	Q14135
Q00325	Q9UL18
P84095	Q13177
Q15796	Q9HAU4
P26641	Q16236
Q13084	Q13509
P21675	Q6P1X5
P05106	Q9UBP9
Q8TCS8	Q9Y4K3
P30679	P41595
P07948	Q06187
P01344	P08833
P15121	Q96PZ7
Q8N6Y0	Q9H4K1
P18507	Q15111
P55157	Q9BXM0
P08865	P62753
P63244	Q92905
P16157	Q13464
P18146	Q14943
Q01831	Q12824
Q8WYH8	Q99728
P60842	Q14152
P07949	Q9NR46
O43541	Q96J02
P06730	P67775
O75340	P63104
Q13573	Q8IUH3
P51617	Q16539
P01563	P78552
P25786	P30480
Q96B97	Q9Y6R4
O60508	Q13247
P17612	P18146
Q13263	Q13573
P16220	Q6UUV7
P01106	Q9BVK8
Q16877	Q9UGJ0
Q8N1F7	Q9H173
O14733	O15519
P62899	Q14164
P20333	Q9BPZ7
P10276	P43699
P29372	Q9HB71
P06858	Q07954
P01111	Q5VWQ8
Q6WCQ1	Q9Y230
Q8TDH9	Q9UL45
P27482	Q6ZSY5
P58753	Q96A33
P36639	Q9HC36
P09016	P12980
P24394	P42226
P23458	P60568
P22607	Q6S5L8
O15287	Q9NW38
Q13310	Q8IYD1
Q99459	Q9UL68
P04406	P35754
P57081	Q9UBP6
P22736	P48443
P61586	Q7Z5H3
P29992	P32238
P22681	P62736
P42574	Q13233
P02775	Q9UBW8
P51003	Q9UKF6
P63104	Q9H4B7
P20823	P35222
O14827	P61952
O15511	P16871
P29350	Q03135
Q7Z2E3	Q9BSW7
P01111	P17252
P41220	P60228
P31153	Q9Y4K3
P05013	Q8IU57
P25490	Q8IY57
P10415	Q96LC9
O60506	P18206
O15264	Q9BQI3
O95182	P56556
Q8WUI4	Q99878
Q96CG3	Q9Y3M8
P21333	Q8N264
P04637	Q9Y478
P49918	P78396
P49747	Q08722
P38646	Q04864
Q969S8	Q96QV6
P05814	P42229
P18146	Q8WU17
Q00765	Q9UI14
O43524	P45983
P08581	P14210
O43505	Q8N3Y3
P08581	P10767
P12757	Q9UHP3
P41182	Q13535
P01106	P62979
O94921	P27348
O43294	P62942
P04637	Q07820
P36873	Q13224
Q71UI9	Q8N257
P24539	P40337
P18146	Q9NP92
P00505	P40926
O76081	P46459
P46019	Q9NZT1
Q00534	Q16254
P49585	Q13233
P01892	P61769
Q00610	Q9Y478
P10451	P17301
O60869	P18846
P55957	Q16611
P46781	P62857
Q15326	Q9Y4K3
Q05519	Q15366
Q14141	Q8WYJ6
P59768	Q96PN6
P23443	Q92934
O60262	P48549
P05362	P61586
P01583	P05067
Q9GZT5	Q9ULW2
Q96D15	Q9P2K6
P30050	P49207
P09493	Q6WCQ1
Q15796	Q9UQM7
Q9BZK3	Q9NSA3
P01116	P15056
Q96GT9	Q96KQ7
P16144	P22105
P11142	P32121
P40238	Q8WWM7
P62979	Q04771
Q7L2E3	Q9BQG0
Q4LE39	Q9H160
Q96RU3	Q9UQ16
P01106	P21796
P30307	P68400
P01106	P28070
P07942	Q7L0J3
P63000	Q15080
A6NHL2	Q14204
P40337	Q9Y376
P40763	Q06187
P32121	Q8NGX6
P61962	P63104
O14920	P60709
O00232	P43686
P01857	P35658
P22234	P30480
P08151	P30279
O60603	P08571
P10415	P55957
P08514	Q9Y6N6
P56545	Q9BQ52
Q04721	Q06413
P61218	Q9Y250
P05106	P18031
P00533	P07437
Q09028	Q96ST3
P01106	Q9NUB1
P12931	Q13114
P10398	P67870
O43379	Q5UIP0
O60907	Q16778
O60353	Q01970
O14490	Q9UPX8
P10415	Q96HR8
Q13547	Q9H160
P35222	Q9UKE5
P63104	Q9UI47
Q13315	Q9BVJ6
O43318	P19838
Q92731	Q9NVC6
P45984	Q07812
P49841	Q8IWV7
P05386	P62917
O94762	Q9UQF2
O00308	Q16630
P38398	P51531
P06241	P42167
P17301	P42338
P61086	Q8N2W9
Q13418	Q9HBI1
Q71U36	Q99759
P25786	Q9GZN1
Q8WVX9	Q9Y2Q3
P27824	Q15306
Q15759	Q8NER1
P49642	Q969H0
P00403	Q14197
Q92786	Q92858
P02545	Q71DI3
P17066	P45983
P42574	P49768
O43293	P19105
P60604	Q9UKV5
P40337	P78396
P63208	Q8NI29
P25942	Q03135
Q93077	Q9UQL6
P35580	Q02045
P24593	Q9NRX1
406958	P13631
P27348	Q92934
O43559	P28482
P45983	P63267
28938	Q14974
Q70YC4	Q9GZM8
P32246	Q9Y258
P63267	Q08043
Q99759	Q9Y4K3
P62877	Q14999
P10586	Q9NT99
P43405	P46109
O60739	Q9Y265
P05387	P40429
O76064	P51965
P05026	Q5T3J3
Q15139	Q9H0R8
O75821	P55010
Q08379	Q9UGJ1
P41182	Q8WUI4
Q08043	Q9UKX5
Q96MX0	Q9UI14
P19878	Q15759
P01100	Q15717
Q15287	Q9UHI6
P15248	P26951
Q99877	Q9UBL3
P04350	Q15750
P18283	Q16236
Q12873	Q15714
P38405	Q8NGA1
P11831	P18146
O15056	Q9UGN5
P11362	Q92529
Q13315	Q14C86
Q13616	Q5XUX0
343477	Q9Y6K9
P48729	Q96A00
Q9NQ84	Q9NTK5
P30457	Q5XKP0
P11142	P11229
P55316	Q12778
P61289	P62333
Q9BS18	Q9UM11
Q14164	Q9NZI8
P21675	Q5VTD9
P36542	Q14197
P62753	Q92597
O75970	Q8N6F1
Q99576	Q9H8W4
P08754	P49286
O43556	Q16585
P62745	Q9P286
O15031	Q14164
Q15111	Q9UN88
Q9H8Y8	Q9Y620
P62424	P62913
P11487	Q07889
P50148	Q99614
P31943	Q15287
100008589	Q9Y2S0
P01374	P36941
P22694	P54646
P62258	Q9BUA3
Q07889	Q16659
Q07889	Q7Z6B7
Q15038	Q93062
O00463	P53779
P07332	P10721
O15379	Q9UIS9
P15311	Q9UFF9
Q15334	Q15700
P12277	Q96DX5
Q5JVF3	Q9HC98
Q96L33	Q9P286
P48047	Q9Y6K9
Q14CB8	Q9HBH0
O15198	O60315
P62745	Q5T5U3
Q86SE5	Q96IZ5
P48736	P62070
P20671	Q9BY41
P00558	P63104
O95998	Q14116
P12980	P18146
P11274	P36402
O95169	P03901
P46734	P60763
Q9NY93	Q9ULT8
Q9BZL6	Q9NR12
Q08881	Q9UM73
P02545	P18054
O95182	O95299
Q16658	Q9HD67
P10275	Q16666
P13569	P51159
Q5JY77	Q96KB5
P11142	P61073
Q15637	Q9BWF3
O60739	P25787
P20807	Q8WZ42
O75581	Q9UBT3
P20073	Q5TA45
P18754	Q9UKE5
Q05397	Q13546
P62136	Q6UXN9
Q13535	Q14966
Q02388	Q8TBC3
P11586	Q9P2S5
P32121	Q6IFG1
P05771	Q9ULU4
O14933	Q9UBS8
P41279	P45985
Q13263	Q13794
P20290	Q9Y4K3
O75251	Q9NX14
O15265	O43186
P20340	Q01968
Q9NUX5	Q9NYB0
P22612	Q07869
P04818	Q9UKE5
O75815	O95197
P78396	Q9BWF3
P62834	Q05513
P83916	Q5T3J3
Q92624	Q96S15
O75159	P52630
Q32MK0	Q9NQU5
P46736	Q06609
P19338	P37198
Q13571	Q96GG9
P15509	Q9UHD0
